text,time,self-determination,home,body,spiritual dimension,life events,historical events,family,childhood and adolescence,aging,meloncholy,self-performance,politics,relation with men,relation with the natural world,relation with reality,relation with women,writing,feelings and moods,profession of the actress
"You cannot touch the pulse to this sick [the Italian theater] without interrogating those who have shown that they know with dignity and consciousness to exercise this troubled art, which will ever have rest, which will never touch a goal, because just one has reached it , another arises different to conquer. So, for us, our life will always be a poor thing even if to the other splendid pairs. A life, which if it is made up of many lives and gives the joy and torment of living them all, tomorrow is nothing more.",0.1796185947023332,0.11350950598716736,0.00011690473183989525,0.015901150181889534,0.34957170486450195,0.9843363165855408,0.0008057296508923173,0.0035030245780944824,0.0009015090763568878,0.009952952153980732,0.0728650689125061,0.013715684413909912,8.440988312941045e-05,0.03232424333691597,5.075067383586429e-05,0.37009334564208984,0.0059449682012200356,0.009065310470759869,0.02660638466477394,0.00016073229198809713
"I was fourteen, when I introduced myself to the Secretariat of the Academy of the Teatro dei Filodrammatici, to be admitted to the diction and acting courses of our school in Milan. But I had to go back, disappointed and sad, after a kind but firm denial having not yet reached the age prescribed by the regulations for admission (sixteen years). The following year, as if I had already reached that age, with the firmer face, I still knock on that door; And, in the face of so much good and passionate will, here is the first tear to the regulations, dates, principles, customs. [...]",0.1796185947023332,0.9894086122512817,0.0001766395871527493,0.0029302500188350677,0.0018310536397621036,0.996285080909729,0.056309524923563004,4.1154256905429065e-05,0.9996130466461182,0.999566912651062,0.6546328067779541,0.07601271569728851,0.00019658045493997633,0.00030401695403270423,7.441741036018357e-05,0.009707908146083355,0.00014440926315728575,0.7845526933670044,0.9904883503913879,0.01315508782863617
"[The Academy] was like my second and most true home [...] Ophelia Mazzoni lent with an enchantment, I would like to say authoritarian, his teaching; [...] The joy of my first conquest was his judgment [...]. Here in the second year, replace her, Enrico Reinach: good, paternal, elegant. I knew how to find the two veins in me: the dramatic vein and the comic vein; Therefore, I was among its students the only one to which two scenes were entrusted to each essay, a dramatic and a comedian.",0.1796185947023332,0.15704382956027985,0.6700500845909119,0.0031568051781505346,0.0007984149269759655,0.0017255954444408417,0.00023440085351467133,0.0006996287847869098,0.004022414796054363,0.0017370928544551134,0.005483200773596764,0.9600300192832947,0.0001393524871673435,0.9090818762779236,7.024927617749199e-05,0.0037977653555572033,0.04408986493945122,0.999104917049408,0.01776493340730667,0.001510297181084752
"Among the memories of the Academy I cannot between leaving the greatest: the fortune of having had among the spectators, to one of the essays, Eleonora Duse. I didn't even have the good to see her in the face. [...] I had the meaning of his physical presence only when Enrico Reinach, at the end of the essay, told me radiant to have had the hottest congratulations from her for ""her student"".",0.1796185947023332,0.0004705034662038088,0.00010993573960149661,0.10524413734674454,0.002011222066357732,0.06265054643154144,0.04297098144888878,0.00011739900946849957,0.0009839229751378298,0.0016640565590932965,0.40791016817092896,0.017805660143494606,0.00010023759386967868,0.13096323609352112,4.636788435163908e-05,0.01750091090798378,0.9925072193145752,0.9977664351463318,0.35660508275032043,0.00113091676030308
"His [by Enrico Reinach] teaching of two years had tightened our knowledge, devoted on my and friendly even towards my relatives on his part. So imagine my surprise, when I learned that my parents had not recommended my entry in art. A flame of anger climbed me to the forehead; A betrayal seemed to me. But he, with his old comedian experience, caressing my cheek with his beautiful hand jagged the little finger: ""Dear, the theater, it is better to see it from the armchair"". He already knew me engaged, and it was grateful to him to see me in the care of a house, rather than among the uncertainties and instability of a stage. [...] The family gripped the brakes more and more, forbidden to participate in any act [...] I also offended the possibility of entering Italian cinematography, [...] but you don't even dare to speak to my parents, although I felt attracted to me by This new and prestigious art form. I was looking forward to becoming of age to declare my aspiration. But the moment was also first [...] with the interest [...] of Sabatino Lopez, who then presided over the shows of the Teatro del Popolo in Milan. He convinced with his authority my parents that being stable theater based in the same city I could be an actress not moving away from home.",0.1796185947023332,0.9342687129974365,0.9721300005912781,0.0010563412215560675,0.0006750402390025556,0.9885753393173218,0.004145910032093525,0.7549787759780884,0.9980353713035583,0.03212694078683853,0.9767176508903503,0.018777569755911827,0.00014937999367248267,0.8618058562278748,4.0710536268306896e-05,0.001309946645051241,0.09806640446186066,0.9489038586616516,0.9537439942359924,0.9996680617332458
"Ettore Paladini, director of the company, [...] looked at us with good eyes and tellers [...], and hard but illuminated in the face [...] by a light of intelligent goodness. My soul tempon to his discipline. Discipline of soldier, of just, of in love with his work. [...] Virgilio Talli I understood it immediately: exuberant of mind for his actors, [...] exuberant of love for the theater. His cries and his outbursts were not afraid of me. [...] And it was an unparalleled master for me. The attention to detail, albeit very small, was never in him at the expense of the general idea of ​​work.",0.1796185947023332,0.00020146358292549849,6.205670797498897e-05,0.00019888054521288723,0.7036339044570923,0.011881586164236069,0.001485865912400186,4.5706634409725666e-05,0.0009455719846300781,0.0002731159620452672,0.6465844511985779,0.004710514564067125,0.0002599839644972235,0.9958407878875732,3.747996379388496e-05,0.0004121650999877602,6.466295599238947e-05,0.9020149111747742,0.01911798305809498,0.00013996401685290039
"Sound by Marco Prague as one of the few mature actresses for a place of responsibility and pre -eminence, I was predestined to tie my youth [...] trained by the two major masters of the prose scene in Italy, [...] to the most beautiful and sublime Impro that a very young and disinterested spirit had to give to our country and to us actors with its high and human participation. While the Duse, around the world, blessed this company, here is that Luigi Pirandello, affected by the criticism of Marco Prague, writes to Talli for me. Following Talli's response, here in Milan a Pirandello place with the precise assignment of writing me first actress. Our first understanding took place like this: without being seen there or being spoken of us.",0.1796185947023332,0.1491723209619522,0.00272108381614089,0.0030374450143426657,0.008180937729775906,0.8206808567047119,0.05680270493030548,0.0005180456792004406,0.9471707344055176,0.01294171717017889,0.9115324020385742,0.19225677847862244,0.0003798833640757948,0.9745038747787476,4.484414239414036e-05,0.013925036415457726,0.9975044131278992,0.9993007779121399,0.0021787239238619804,0.9980508685112
"I arrived in Rome with my mother and immediately ran to the Odescalchi Theater to take my place. The company had already gathered for some time; I [...] I came last. A bald man and with a small pointed beard, in the darkness of the stage, his pale and furrowed face, had jumped up with a portentous agility, in contrast with his appearance, as soon as someone said my name. And a warm and vigorous hand shook mine over and over again, with that cordiality that is only proper to men who know how to give and do good. [...] Curiosity, interest, envy, struggles, had turned on from the beginning; Lotte, I mean, by those who have always been against every noble and disinterested art business in the world of theater. The expectation of my presentation, exacerbated by the delay, was very lively. As with every great enterprise in the first beginning, the first settlement was difficult. [...] It was a triumph. A triumph for Bontempelli, for Luigi Pirandello, for the theater and for me. I cried of consolation and bliss. Never again, afterwards, I had such a full and pure joy.",0.1796185947023332,0.966593861579895,9.362841956317425e-05,0.013860510662198067,0.7148411273956299,0.9940831065177917,0.0037763079162687063,0.0002015937934629619,0.26120784878730774,0.007005756720900536,0.9542526006698608,0.6398563385009766,8.919027459342033e-05,0.9884435534477234,9.68997337622568e-05,0.004290235228836536,0.0005224138731136918,0.9736836552619934,0.9953476190567017,0.006624015048146248
"Only, helped by the watchful and constant love of my father, I took the reins of the first company ""Marta Abba"" in 1929, all of young people led and directed by me.  [...] I followed to carry around my greatest interpretations of the Pirandellian repertoire. [...] Wise and expert men of the theater [...] cataloged my repertoire as a cerebral and only artistic (i.e. anti antommerial). And the voice had spread to the public. Cerebral Marta Abba and great only in Pirandellian art. [...] And so the year after a second company of my formation, with a repertoire that was increasingly increasing of new interpretations, among which I like to remember above all that of Madame Legros, by Penelope di Maugham, the good fairy of Molnar, of our companion of Antoine, and of Anna Karenina taken from the novel of Tolstoi and the Grillo of the hearth taken from the novel by Dickens.",0.18063736287876964,0.8780766129493713,0.00039745282265357673,0.009722234681248665,0.006232189480215311,0.153678297996521,0.15568549931049347,0.010252137668430805,0.9756234884262085,0.1142294630408287,0.16685540974140167,0.0597507618367672,4.229032128932886e-05,0.4488039016723633,0.00011172646918566898,0.0008740411722101271,0.023856036365032196,0.9983387589454651,0.0002556645486038178,0.0028043920174241066
"Returning to the homeland after so many triumphs the most bitter disappointment awaited us: we no longer knew where to go. For debts contracted due to the reconstruction of the Odescalchi Theater that had to be paid by the State and for the delays that occurred in the payment, the theater had to be abandoned to the dealer of Prince Odescalchi. [...] The war began from the day that the will and passion of eleven young people founded a stable theater in Rome. In fact, the Odescalchi theater was also called ""theater of the Eleven"", and they placed Luigi Pirandello in charge; Covered and insidious struggle by a society that has grabbed the whole monopoly of theater in Italy: theaters, repertoires, companies. In the face of this war, I [...] remained to fight next to Luigi Pirandello, then always exposed to all the revenge of the opponents, feeling that the cause for which it was fought was holy, and all in favor of us actors for the dignity of ours profession and for the honor of Italian theater. From the contracts that companies made with the Compagnia del Teatro d'Arte in Rome, directed by Luigi Pirandello, it was demanded that alongside the name of the Maestro it would imagine as with the diction of writing, unique and only, mine; [...] A company that in all the nations of Europe had been welcomed with all the honors of the highest theaters, was condemned to turn almost only in the province [...] the only hope of salvation, South America. She had been promised to American impresario that our company would have been alone starting that year, 1926, for Argentina.",0.18063736287876964,0.015478802844882011,0.037654247134923935,0.14598333835601807,0.04327351227402687,0.9930544495582581,0.9994297027587891,4.692950824392028e-05,0.8461093306541443,0.1125376969575882,0.9894942045211792,0.002654355252161622,0.22487331926822662,0.9392063617706299,4.9046378990169615e-05,0.021355699747800827,0.0024471371434628963,0.898242175579071,0.33744508028030396,0.6436641216278076
"[In Paris] The tests [of Pirandellian, man, beast and virtue] had to start after a few days, only comforted me the fact that they would last at least a month. But I did not have to forget that the character was all to be recreated in another language and with other accents and other ways. I put, suffering, and with long stops in bed, at the study of the part. I tried the effects, which I gradually obtained, on my only spectator, who was a French company young lady; But the theater tests had to be faced. The outcome was superior to all my expectations.",0.18063736287876964,0.027983570471405983,4.456188253243454e-05,0.00011225042544538155,0.011795326136052608,0.0006884629256092012,0.00045410916209220886,7.859688048483804e-05,0.020833849906921387,0.00124121003318578,0.407602995634079,0.07368526607751846,0.0002168929495383054,0.01563963107764721,0.006184377707540989,0.0011737020686268806,0.04317668080329895,0.063236303627491,0.0006872504018247128,0.013340294361114502
"While I was waiting for the tests, it was also necessary to think about dressing this character. [...] I had neither time nor a way of turning from Paris to Italian tailors. [...] And here [Mi] with my good script in his hand from a Parisian tailor. When this read the work I saw it to me before the mortified and disheartened. What figure could he make us to dress a character that the author himself described as awkwardly masked of virtue? He did not see how his work could be necessary. I explained to him that it was very necessary. All the more difficult perhaps, at least it was a question of embarking one of the usual elegant living room clothes. New forms had to be created with a new appropriate style. [...] And so it happened. The representation also the clothes as a full part of the creation of the character obtained the most lively success, so much so that the newspaper ""Excelsior"" dedicated a whole page to comment on this new interpretative complement. The shape of my flat tense hat with a rigid modesty on the eyes, the sinuous tail of the armed black dress of the second act and many other founds had obtained the approval of all the criticism and the flower of the public with the test coming general.",0.18063736287876964,0.9041826128959656,0.0004606973088812083,0.09628509730100632,0.0005971927894279361,0.003701035864651203,0.0005871697212569416,0.0001021323841996491,0.005356566049158573,0.00044636029633693397,0.012119353748857975,0.9737178683280945,0.00034360020072199404,0.03478033468127251,9.839001722866669e-05,0.005381016992032528,0.012135686352849007,0.9991373419761658,0.07151045650243759,0.018830841407179832
"The performances followed each other for three months, and the most refined show for taste and quality was undoubtedly ours, the Italian one, in that period of the best Parisian theatrical season. I could easily take advantage of this Parisian success [...], but I made my trunks quickly and fury. It was an almost physical need to return to Italy. After this really difficult victory obtained abroad, I did not ask anyone for the recognition of it, only they wanted to have a remuneration asking to be received by our Duce. [...] I would have told him that, since I was a child, I had formed me to that school of courage and daring and faith, of which Benito Mussolini gave an example in our streets and in our squares in Milan [...] I was received in That solemn living room in Piazza Venezia. [...] He was an exquisite guest: he was interested in the events of the French theater, he also asked me with small things, as of the pay I perceived in Paris, and wanted to know when I would resume acting in Italy. [...] I preferred to turn all my attention and my care to the formation of a beautiful company for the imminent comic year. And taken from Naples [...] I then left for Palermo [...] [E] for some extraordinary performances in Sardinia. [...] But I drew in Rome and once again I was rejected by that same people always adverse to me. [...] But all these oppositions I wanted to win them, also for the desire that animated me to approach me more and more warm breath of the masses. I was rewarded.",0.18063736287876964,0.9732730388641357,0.0037413290701806545,0.0006546374061144888,0.002550320466980338,0.9856975674629211,0.006682781968265772,0.0001600716495886445,0.9219395518302917,0.004129501059651375,0.6742088198661804,0.07137687504291534,0.05893825367093086,0.5059026479721069,0.0001510448637418449,0.0014517053496092558,0.0002268980460939929,0.8275845646858215,0.03156590461730957,0.9988341927528381
"How much best party could have been drawn from me, from my art, from my figure, from my voice, from all my scenic game, was seen in my second film, Teresa Confalonieri, who had a sensational success throughout Italy and which was consecrated by the first prize in the Venice International Film Festival. […] The miracle took place on an evening of magnificent full moon, after a week of thunderous rains; And it was for me as a dream, because the successful successful success could not be bigger and more beautiful.",0.18063736287876964,0.8388553261756897,0.00023096265795174986,0.04168756678700447,0.01504241582006216,0.012813291512429714,0.0015837159007787704,4.906888716504909e-05,0.0014720354229211807,0.0010363843757659197,0.07488648593425751,0.9272226095199585,3.75418494513724e-05,0.00035775633295997977,0.7813410758972168,0.0035169292241334915,0.010374428704380989,0.9760257005691528,0.005288889165967703,0.34998300671577454
"What I have said so far for the theater I could start saying it also for cinematography. Until a certain point, seeing me constantly kept out of any attempt to experiment with my figure on the screen, I myself asked myself: «But maybe in the film I will not come well? ». I knew that in all other countries after the advent of the spoken film, most of the actresses and actors of the prose theater had been called to play the new subjects. [...] The doubt about my cinematographic possibilities, gradually began to take root in me so much that only by way of essay or test to myself, allowing to accept a part side by side in a film of German origin of which He wanted to make Italian reproduction. To so much he had reduced me to the distrust of others.",0.18063736287876964,0.9166836142539978,0.0002614351105876267,0.9138355255126953,0.00014041922986507416,0.008088141679763794,0.000329937000060454,4.61514136986807e-05,0.012126029469072819,0.0001581185351824388,0.14260755479335785,0.9923499226570129,0.00020610140927601606,0.022033171728253365,7.273670780705288e-05,0.007688813377171755,0.057593319565057755,0.9988945722579956,0.004222210496664047,0.9185790419578552
"The most authoritative critics noticed which purchase made Italian cinema with me, that is, with an artist who did not want in anything and at all to resemble the heroines of the films of across Ocean, with gestures, ways, and bearing and his own personal characters; such as to give a typical imprint to Italian production. Who did Italian criticism said to these things? Who listened to them? [...] Marta Abba after that success and after the consecration of criticism it was never called by anyone.",0.18063736287876964,0.8677570819854736,0.0012162411585450172,0.0011115683009847999,0.00025797836133278906,0.005390102043747902,0.02612442336976528,6.40671860310249e-05,0.001276260009035468,0.002325523877516389,0.6883038878440857,0.0239577479660511,0.00024696547188796103,0.043646082282066345,0.00010811228275997564,0.0019065210362896323,0.019329899922013283,0.9971774220466614,0.00016914847947191447,0.021828901022672653
"This, in summary and summary the history of my artistic career so far. The conclusion that logically and on the basis of the facts must be drawn, unfortunately it is not happy. Not so much for me that [...] I always managed to impose myself [...] as for the conditions of dramatic art in Italy.",0.17845868063159287,0.9452000260353088,0.000369473360478878,0.00032404702506028116,0.0002753611479420215,0.17402544617652893,0.8917152881622314,3.411870784475468e-05,0.0006804449367336929,9.177982428809628e-05,0.01174888201057911,0.8136187791824341,8.034345955820754e-05,0.0009443165035918355,4.399119643494487e-05,0.9798524379730225,0.0001954244653461501,0.9793054461479187,0.00019125716062262654,0.015108518302440643
"I have lived with my secret for about ten years, and I believe that if I had given all the food I chewed and then vomited I could have saved at least a colony of malnourished children. […] Not I say? I think I saved them the malnourished children, from this drug that cares by smiling, who pretends not to be the same as the others.",0.17845868063159287,0.9543404579162598,0.0033567771315574646,0.03290852531790733,0.009565124288201332,0.9929521679878235,0.01387199480086565,0.0008083310094662011,0.9002538919448853,0.0002707872772589326,0.008634529076516628,0.5589209198951721,0.0006425860919989645,0.0001798886660253629,0.0008971564238891006,0.23632319271564484,0.00014796608593314886,0.9971945881843567,0.004252104088664055,0.00013440835755318403
"I didn't drink enough and I devoured solid foods so how I could think of being able to put back, they are physical laws! [...] Any bulimic in the world must know the right dose of liquids based on what he chooses to swallow and for the most refined even what to drink ... sometimes the water is not enough, better the milk.",0.17845868063159287,0.994792103767395,0.0034785186871886253,0.4426577687263489,0.0010290098143741488,0.06815125793218613,6.542545452248305e-05,0.00024894229136407375,0.516072690486908,9.268719441024587e-05,0.013385091908276081,0.004283314570784569,5.932713975198567e-05,0.0002809271973092109,0.04829321801662445,0.9073513746261597,0.00014605846081394702,0.929628312587738,8.191331289708614e-05,4.904176603304222e-05
