text,time,self-determination,home,body,spiritual dimension,life events,historical events,family,childhood and adolescence,aging,meloncholy,self-performance,politics,relation with men,relation with the natural world,relation with reality,relation with women,writing,feelings and moods,profession of the actress
"You cannot touch the pulse of this sick [Italian Theatre] without questioning those who have shown that they know with dignity and conscience to exercise this troubled art of ours, that will never rest, that will never touch a goal, because as soon as one has reached, another arises different from conquering. So, for us, our life will always be a poor thing even if to the other splendid pairs. A life, that if it is made of so many lives and gives the joy and torment to live them all, tomorrow then it is nothing.",0.04807465267367661,0.26135000586509705,0.18837577104568481,0.25045621395111084,0.5320846438407898,0.5816019773483276,0.37161338329315186,0.1426391303539276,0.19547100365161896,0.5789324641227722,0.5443630218505859,0.3652168810367584,0.06815638393163681,0.1839905083179474,0.18670256435871124,0.3743857145309448,0.1921473890542984,0.3117118775844574,0.37575283646583557,0.16954733431339264
"I was fourteen years old when I introduced myself to the secretariat of the Academy of the Teatro dei Filodrammatici, to be admitted to the diction and acting courses of our school in Milan. But I had to go back, disappointed and sad, after a kind but firm denial having not yet reached the age prescribed by the regulations for admission (sixteen years). The following year, as if I had already reached that age, with a firmer face, I still knocked on that door; and, in the face of such a good and passionate will, here is the first tear from regulations, dates, principles, customs. [...]",0.04807465267367661,0.43507683277130127,0.3341068923473358,0.4293675720691681,0.353878378868103,0.43118953704833984,0.5954443216323853,0.22847014665603638,0.4261060357093811,0.3987278640270233,0.5087151527404785,0.3724174499511719,0.07154285162687302,0.4030298590660095,0.18315519392490387,0.5705177187919617,0.266338586807251,0.3537941873073578,0.3435196876525879,0.7088424563407898
"[The Academy] was like a second and truer home of mine [...] Ofelia Mazzoni was lending with an enchantment, I would say authoritarian, her teaching; [...] The joy of my first conquest was her judgment [...]. Here then in the second year, replace her, Enrico Reinach: good, fatherly, noble. He could find in me the two veins: the dramatic vein and the comedy vein; therefore, I was among his students the only one to whom each essay was entrusted two scenes, one dramatic and one comic.",0.04807465267367661,0.142973393201828,0.8052611351013184,0.2151992917060852,0.20062708854675293,0.19225099682807922,0.2764340341091156,0.12762241065502167,0.11803511530160904,0.27268409729003906,0.2726072072982788,0.19863207638263702,0.033255741000175476,0.18787890672683716,0.09395839273929596,0.2634589970111847,0.11782194674015045,0.412062406539917,0.3168500065803528,0.3279598355293274
"Among the memories of the Academy I cannot leave the greatest: the venture of having had among the spectators, to one of the essays, Eleonora Duse. I didn't even have the good of seeing her face. [...] I had the sense of his physical presence only when Enrico Reinach, at the end of the essay, told me radiantly that he had received from her the warmest congratulations for his pupil.",0.04807465267367661,0.1777753382921219,0.14137110114097595,0.17185619473457336,0.27212822437286377,0.2125413417816162,0.28607314825057983,0.10493475198745728,0.09570374339818954,0.18531619012355804,0.1292712390422821,0.25391069054603577,0.03229572996497154,0.350631445646286,0.10797151923179626,0.29407602548599243,0.2791627049446106,0.2692975401878357,0.48689183592796326,0.2855299711227417
"His two - year teaching [by Henry Reinach] had grasped our knowledge more closely, devoted on my part and friendly also to my relatives on his part. Imagine, then, my surprise when I learned that my parents had not been informed of my entry into art. A flame of anger went up to my forehead; it seemed to me a betrayal. But he, with his old experience as a comedian, caressing my cheek with his beautiful hand jeweled to the little finger: ""Dear, the theater, it is better to see him from the armchair."" He already knew me engaged, and he was more grateful to see me in the care of a house than in the uncertainty and instability of a stage. [...] The family tightened more and more the brakes, prohibition to participate in any play [...] I was offered then also the possibility to enter the Italian cinematography, [...] but I didn't dare even mention it to my parents, although I felt attracted to this new and prestigious form of art. I looked forward to becoming an adult to declare my aspiration. But the moment came also before [...] with the interest [...] by Sabatino Lopez, who then presided at the performances of the Teatro del Popolo in Milan. He convinced my parents with his authority that being a stable theatre based in the same city, I could act as an actress and not stray from home.",0.04807465267367661,0.25031358003616333,0.26318851113319397,0.2365659773349762,0.26195600628852844,0.2487879991531372,0.26523855328559875,0.2888016402721405,0.23134365677833557,0.26628220081329346,0.24511964619159698,0.2691206932067871,0.1808290034532547,0.30163896083831787,0.2459205538034439,0.29833850264549255,0.27557381987571716,0.24988393485546112,0.2779527008533478,0.3604500889778137
"Ettore Paladini, director of the Company, [...] looked at us with good eyes and peers [...], and hard but illuminated in the face [...] by a light of intelligent goodness. My soul tightened to its discipline. Discipline of soldier, just, in love with his work. [...] Virgilio Talli I immediately understood him: exuberant in spirit for his actors, [...] exuberant in love for the theater. I wasn't afraid of his screaming and his fury. [...] And he was an incomparable Master for me. The care of detail, although very minute, was never in him at the expense of the general idea of work.",0.04807465267367661,0.2034408152103424,0.1413598507642746,0.1450383961200714,0.2854035198688507,0.1307368129491806,0.151579350233078,0.07095567137002945,0.11664426326751709,0.2504056990146637,0.19130849838256836,0.2022729068994522,0.02846148982644081,0.1598021388053894,0.12171228975057602,0.25468146800994873,0.08035802096128464,0.18344761431217194,0.41432246565818787,0.2987457811832428
"Added by Marco Praga as one of the few mature actresses for a place of responsibility and prominence, I was predestined to tie my youth [...] trained by the two major masters of the prose scene in Italy, [...] to the most beautiful and sublime undertaking that a very young and selfless spirit had to give to our country and to us actors with its high and human participation. While Duse, around the world, blessed this undertaking, Luigi Pirandello, interested in Marco Praga's criticism, wrote to Talli for me. Following Talli's reply, here is a poster from Pirandello in Milan with the precise task of writing me first actress. Our first understanding was like this: without seeing or speaking to us.",0.04807465267367661,0.2171100676059723,0.1581600457429886,0.18443883955478668,0.43497204780578613,0.21278809010982513,0.26457467675209045,0.11371786147356033,0.3051850199699402,0.18869052827358246,0.16629455983638763,0.21576157212257385,0.09104521572589874,0.22938740253448486,0.203171506524086,0.3013284504413605,0.1694766730070114,0.41401582956314087,0.2612397372722626,0.44873788952827454
"I arrived in Rome with my mother and immediately ran to the Odescalchi Theatre to take my place. The Company was already reunited for some time; I [...] came last. A bald man with a small pointed beard, in the darkness of the stage, the pale and furrowed face, had leaped up with a portentous agility, in contrast to his appearance, as soon as someone said my name. And a warm and vigorous hand shook me over and over again, with that friendliness that is proper only to men who know how to give and do good. [...] Curiosity, interest, envy, struggles had been on since the beginning; struggles, I mean, by those who have always been opposed to every noble and disinterested art venture in the world of theatre. The wait for my presentation, exacerbated by the delay, was very lively. As with any major enterprise in the early days, the first settlement was difficult. [...] It was a triumph. A triumph for Bontempelli, for Luigi Pirandello, for the Theatre and for me. I cried for consolation and bliss. Never again, afterward, did I have such a full and pure joy.",0.04807465267367661,0.28721868991851807,0.25647735595703125,0.33149033784866333,0.38572874665260315,0.4397727847099304,0.40725088119506836,0.3210829496383667,0.21523672342300415,0.31380292773246765,0.28347161412239075,0.3082283139228821,0.22625304758548737,0.5344330668449402,0.3659297227859497,0.3691956698894501,0.34876155853271484,0.3146480321884155,0.48933160305023193,0.390075147151947
"Alone, helped by my father's watchful and constant love, I took the reins of the first Company Marta Abba in 1929, all of young people led and directed by me.  [...] I followed to carry around my major interpretations of the Pirandelli repertoire. [...] wise men and experts of the theatre [...] catalogued my repertoire as a brain and only artistic (i.e. anti-commercial). And the voice spread to the public. Cerebral Marta Abba is great only in piradellian art. [...] And so the year after a second Company of my formation, with a repertoire that was increasingly increasing of new interpretations, among which I like to remember above all that of Madame Legros, Penelope of Maugham, The Good Fairy of Molnar, Our companion of Antoine, and Anna Kapina taken from the novel of Tolstoi and the Cricket of the hearth taken from the novel of Dickens.",0.050086591159924865,0.5969550013542175,0.7009602189064026,0.6585097312927246,0.6887041330337524,0.735321044921875,0.8478217124938965,0.624591588973999,0.6694368124008179,0.7232828140258789,0.617599368095398,0.6113794445991516,0.33418184518814087,0.8336088061332703,0.6651500463485718,0.8109875321388245,0.6328346133232117,0.7995898723602295,0.7549236416816711,0.7146039605140686
"Returning to our homeland after many triumphs, the bitterest disappointment awaited us: we no longer knew where to go. For the debts incurred due to the reconstruction of the Odescalchi Theatre that had to be paid by the State and for the delays in payment, the Theatre had to abandon itself to the concessionary of Prince Odescalchi. [...] The war began from the day that the will and passion of eleven young people founded a stable theatre in Rome. In fact, the Odescalchi Theatre was also called ""Theatre of the Eleven,"" and they put Luigi Pirandello at the head of it; the struggle was covered and insidious by a society that hijacked the entire monopoly of theatre in Italy: theatres, repertoire, Compagnie. In the face of this war I [...] remained to fight alongside Luigi Pirandello, then always exposed to all the vendetta of the opponents, feeling that the cause for which he fought was holy, and all in favor of us actors for the dignity of our profession and for the honor of the Italian Theatre. From the contracts that the companies did with the Compagnia del Teatro d'Arte of Rome, directed by Luigi Pirandello, it was demanded that next to the name of the Master figure as a diction of writing, unique and only, mine; [...] A Company that in all the nations of Europe had been welcomed with all the honors of the greatest theaters, was condemned to shoot almost only in the province [...] Only hope of salvation the South America. It had been promised to the American contractor that our Company would be alone in that year, 1926, for Argentina.",0.050086591159924865,0.20713971555233002,0.20426562428474426,0.2024613916873932,0.21629993617534637,0.2029286026954651,0.20463977754116058,0.1967884749174118,0.21603992581367493,0.2127685695886612,0.21083272993564606,0.20795340836048126,0.20115311443805695,0.2056693136692047,0.21344049274921417,0.2171362340450287,0.19598691165447235,0.25985991954803467,0.21116380393505096,0.21189378201961517
