text,time,autodeterminazione,casa,corpo,dimensione spirituale,eventi della vita,eventi storici,famiglia,infanzia e adolescenza,invecchiamento,malinconia,performance di sé,politica,relazione con gli uomini,relazione con il mondo naturale,relazione con la realtà,relazione con le donne,scrivere,sentimenti e stati d animo,mestiere dell’attrice
"Non si può toccare il polso a questo ammalato [il Teatro italiano] senza interrogare chi ha dimostrato di sapere con dignità e coscienza esercitare questa travagliata nostra arte, che non avrà mai riposo, che non toccherà mai una mèta, perché appena una ne abbia raggiunta, un’altra ne sorge diversa da conquistare. Sicché, per noi, la nostra vita sarà sempre una povera cosa anche se agli altri paia splendida. Una vita, che se è fatta di tante vite e dà la gioia e il tormento di viverle tutte, domani poi non è più niente.",0.07917424361221492,0.046752121299505234,0.3039994239807129,0.20446021854877472,0.6193702816963196,0.9009687900543213,0.5519206523895264,0.3771570026874542,0.1927599459886551,0.18822304904460907,0.05522569641470909,0.22547945380210876,0.01984129473567009,0.44021135568618774,0.40381231904029846,0.7111151218414307,0.21960777044296265,0.013156860135495663,0.6805025339126587,0.172321155667305
"Avevo quattordici anni, quando mi presentai alla segreteria dell’Accademia del Teatro dei Filodrammatici, per essere ammessa ai corsi di dizione e di recitazione di questa nostra scuola di Milano. Ma dovetti tornarmene indietro, delusa e triste, dopo un gentile ma fermo diniego non avendo ancora raggiunto l’età prescritta dai regolamenti per l’ammissione (sedici anni). L’anno dopo, come se avessi già raggiunto quell’età, col viso più fermo, bussai ancora a quella porta; e, di fronte a tanta buona e appassionata volontà, ecco il primo strappo ai regolamenti, alle date, ai principi, alle consuetudini. […]",0.07917424361221492,0.026656903326511383,0.08352815359830856,0.37520769238471985,0.8603847622871399,0.4126008450984955,0.3811594247817993,0.0786764994263649,0.3233419358730316,0.33885714411735535,0.26231619715690613,0.11106172949075699,0.011601359583437443,0.4451115131378174,0.1940246969461441,0.2704172432422638,0.08075877279043198,0.0832713320851326,0.7904607653617859,0.019910341128706932
"[L’ Accademia] fu come una mia seconda e più vera casa […] Ofelia Mazzoni prestava con un incanto, vorrei dire autoritario, il suo insegnamento; […] La gioia della mia prima conquista fu il suo giudizio […]. Ecco poi nel secondo anno, sostituirsi a lei, Enrico Reinach: buono, paterno, signorile. Seppe trovare in me le due vene: la vena drammatica e quella comica; perciò, io fui tra le sue allieve l’unica alla quale a ogni saggio fossero affidate due scene, una drammatica e una comica.",0.07917424361221492,0.021661534905433655,0.9841310381889343,0.036089301109313965,0.8605656027793884,0.9366594552993774,0.9331150650978088,0.9860295057296753,0.6871113181114197,0.682962954044342,0.08029808849096298,0.7934845685958862,0.015849655494093895,0.954231321811676,0.8937842845916748,0.9461970329284668,0.6618919968605042,0.4932253658771515,0.9638035297393799,0.3686438500881195
"Tra i ricordi dell’Accademia non posso tra lasciare il più grande: la ventura di avere avuto tra le spettatrici, a uno dei saggi, Eleonora Duse. Non ebbi neanche il bene di vederla in viso. […] Ebbi il senso della sua presenza fisica solo quando Enrico Reinach, alla fine del saggio, mi disse raggiante d’aver avuto da lei le più calde congratulazioni per «la sua allieva ».",0.07917424361221492,0.05123855918645859,0.07149970531463623,0.3172222077846527,0.7470429539680481,0.6573503017425537,0.9357761144638062,0.051207203418016434,0.1134868860244751,0.7313019633293152,0.017725780606269836,0.4099891185760498,0.01122240535914898,0.8507969379425049,0.9257259964942932,0.8503104448318481,0.9424517750740051,0.5118113160133362,0.792742133140564,0.2166888564825058
"Il suo [di Enrico Reinach] insegnamento di due anni aveva stretta vieppiù la nostra conoscenza, devota da parte mia e amichevole anche verso i miei parenti da parte sua. Immaginarsi quindi la mia sorpresa, quando venni a sapere che ai miei genitori egli aveva sconsigliato la mia entrata in arte. Una fiamma di collera mi salì alla fronte; mi parve un tradimento. Ma lui, con la sua vecchia esperienza di comico, carezzandomi la guancia con la sua bella mano ingioiellata al mignolo: «Cara, il teatro, è meglio vederlo dalla poltrona». Mi sapeva già fidanzata, e gli era più grato vedermi tra le cure di una casa, anziché tra le incertezze e instabilità di un palcoscenico. […] La famiglia stringeva sempre più i freni, proibizione di partecipare a qualunque recita […] mi si offerse allora anche la possibilità di entrare nella cinematografia italiana, […] ma non osai neanche farne parola ai miei, benché mi sentissi attratta da questa nuova e prestigiosa forma d’arte. Attendevo con ansia di divenire maggiorenne per dichiarare la mia aspirazione. Ma il momento venne anche prima […] con l’interesse […] di Sabatino Lopez, che allora presiedeva agli spettacoli del Teatro del Popolo di Milano. Egli convinse con la sua autorità i miei genitori che trattandosi di teatro stabile con sede nella stessa città io potevo far l’attrice non allontanandomi da casa.",0.07917424361221492,0.5176177024841309,0.1272001415491104,0.40084680914878845,0.9452838897705078,0.9603155851364136,0.9463610053062439,0.976853609085083,0.819962203502655,0.9752870202064514,0.701677143573761,0.7721573710441589,0.9690698981285095,0.9706340432167053,0.956653892993927,0.8906424641609192,0.08207298815250397,0.9775286316871643,0.986728847026825,0.7683745622634888
"Ettore Paladini, direttore della Compagnia, […] ci guardava con occhi buoni e scrutatori […], e duro ma illuminato in viso […] da una luce di intelligente bontà. La mia anima si temprò alla sua disciplina. Disciplina di soldato, di giusto, di innamorato del suo lavoro. […] Virgilio Talli io lo compresi subito: esuberante d’animo per i suoi attori, […] esuberante d’amore per il teatro. Non mi facevano paura le sue grida e le sue sfuriate. […] E fu per me Maestro impareggiabile. La cura del particolare, pur minutissima, non era mai in lui a scapito dell’idea generale del lavoro.",0.07917424361221492,0.03390888869762421,0.04005720093846321,0.11492357403039932,0.5698545575141907,0.4261888563632965,0.6161515116691589,0.06797949969768524,0.5135046243667603,0.6409636735916138,0.12930217385292053,0.20056754350662231,0.013576407916843891,0.9504424929618835,0.19031652808189392,0.5534472465515137,0.03297964483499527,0.05120030418038368,0.9026820659637451,0.7957022190093994
"Additata da Marco Praga come una delle poche attrici mature per un posto di responsabilità e di preminenza, io ero predestinata a legare la mia giovinezza […] addestrata dai due maggiori maestri della scena di prosa in Italia, […] alla più bella e sublime impresa che uno spirito giovanissimo e disinteressato doveva regalare al nostro Paese e a noi attori con la sua alta e umana partecipazione. Mentre la Duse, in giro per il mondo, benediceva a questa impresa, ecco che Luigi Pirandello, interessato dalla critica di Marco Praga, scrive a Talli per me. In seguito alla risposta di Talli, ecco a Milano un messo di Pirandello col preciso incarico di scritturarmi prima attrice. La nostra prima intesa avvenne così: senza esserci veduti né esserci parlati.",0.07917424361221492,0.030130553990602493,0.14249007403850555,0.2507598400115967,0.8496401309967041,0.5072687268257141,0.7273837327957153,0.3872648775577545,0.5128270983695984,0.5111903548240662,0.010285882279276848,0.13071545958518982,0.8504969477653503,0.8630401492118835,0.7301731109619141,0.20295588672161102,0.06446046382188797,0.9853993058204651,0.8179264068603516,0.5771389007568359
"Arrivai a Roma con mia madre e corsi subito al Teatro Odescalchi per prendere il mio posto. La Compagnia era già riunita da qualche tempo; io […] arrivavo ultima. Un uomo calvo e con una piccola barba a punta, nell’oscurità del palcoscenico, il viso pallido e solcato, era balzato in piedi con una agilità portentosa, in contrasto col suo aspetto, appena qualcuno disse il mio nome. E una mano calda e vigorosa scosse più e più volte la mia, con quella cordialità che è propria soltanto agli uomini che sanno dare e fare il bene. […] Curiosità, interesse, invidie, lotte, si erano accese fin da principio; lotte, intendo dire, da parte di chi è stato sempre contrario a ogni nobile e disinteressata impresa d’arte nel mondo del teatro. L’attesa della mia presentazione, acuita dal ritardo, era vivissima. Come per ogni grande impresa ai primi inizi, il primo assestamento era difficile. […] Fu un trionfo. Un trionfo per Bontempelli, per Luigi Pirandello, per il Teatro e per me. Piangevo di consolazione e di beatitudine. Mai più, dopo, ebbi una così piena e pura gioia.",0.07917424361221492,0.17847208678722382,0.1877766102552414,0.34353044629096985,0.4111384153366089,0.4065665006637573,0.3875449597835541,0.17515920102596283,0.6392292976379395,0.3103943169116974,0.0930168628692627,0.4160598814487457,0.1809212565422058,0.4161688983440399,0.2251780480146408,0.2690902054309845,0.17659416794776917,0.1895013302564621,0.9506860375404358,0.17647691071033478
"Sola, aiutata dal vigile e costante amore di mio padre, io presi le redini della prima Compagnia « Marta Abba » nel 1929, tutta di giovani guidati e diretti da me.  […] Seguitai a portare in giro le mie maggiori interpretazioni del repertorio pirandelliano. […] uomini sapienti ed esperti del teatro […] catalogavano il mio repertorio come cerebrale e soltanto artistico (vale a dire anticommerciale). E la voce s’era propagata nel pubblico. Cerebrale Marta Abba e grande soltanto nell’arte pirandelliana. […] E così l’anno dopo una seconda Compagnia di mia formazione, con un repertorio che si andava sempre più accrescendo di nuove interpretazioni, tra le quali mi piace ricordare soprattutto quella di Madame Legros, di Penelope di Maugham, di La buona fata di Molnar, di La nostra compagna di Antoine, e di Anna Karenina tratta dal romanzo di Tolstoi e del Grillo del focolare tratto dal romanzo di Dickens.",0.08300492237322032,0.020770102739334106,0.38994961977005005,0.7872198820114136,0.8064115047454834,0.9604921340942383,0.9891952872276306,0.7940564751625061,0.5623027086257935,0.6666399240493774,0.01464097574353218,0.7812668085098267,0.011196278966963291,0.9884746074676514,0.4232316315174103,0.16071413457393646,0.019815431907773018,0.9555643796920776,0.8520343899726868,0.5781700611114502
"Ritornando in Patria dopo tanti trionfi ci aspettava la più amara delusione: non sapevamo più dove andare. Per i debiti contratti a causa della ricostruzione del Teatro Odescalchi che dovevano essere pagati dallo Stato e per i ritardi intervenuti nel pagamento, il Teatro si dovette abbandonare al concessionario del Principe Odescalchi. […] La guerra cominciò fin dal giorno che la volontà e la passione di undici giovani fondarono un teatro stabile a Roma. Infatti il Teatro Odescalchi era detto anche «Teatro degli Undici », e vi posero a capo Luigi Pirandello; lotta coperta e insidiosa da parte di una società che s’era accaparrato tutto il monopolio del teatro in Italia: teatri, repertorio, Compagnie. Di fronte a questa guerra io […] rimasi a lottare accanto a Luigi Pirandello, esposta poi sempre a tutte le vendette degli avversari, sentendo che la causa per cui si combatteva era santa, e tutta in favore di noi attori per la dignità della nostra professione e per l'onore del Teatro Italiano. Fin dai contratti che le imprese facevano con la Compagnia del Teatro d’Arte di Roma, diretta da Luigi Pirandello, si esigeva che accanto al nome del Maestro figurasse come con dizione di scrittura, unico e solo, il mio; […] Una Compagnia che in tutte le nazioni d’Europa era stata accolta con tutti gli onori dei massimi teatri, fu condannata a girare quasi soltanto nella provincia […] Unica speranza di salvezza l’America del Sud. Era stato promesso all’impresario americano che la nostra Compagnia sarebbe stata sola a partire quell’anno, 1926, per l’Argentina.",0.08300492237322032,0.1233634501695633,0.09766498953104019,0.5103326439857483,0.9181854724884033,0.8424546718597412,0.9573679566383362,0.5070087313652039,0.4189765453338623,0.8337382674217224,0.001723389490507543,0.3457833230495453,0.9742007851600647,0.9514925479888916,0.7401748895645142,0.9095246195793152,0.023536361753940582,0.9867739081382751,0.9893484711647034,0.2992208003997803
