text,time,autodeterminazione,casa,corpo,dimensione spirituale,eventi della vita,eventi storici,famiglia,infanzia e adolescenza,invecchiamento,malinconia,performance di sé,politica,relazione con gli uomini,relazione con il mondo naturale,relazione con la realtà,relazione con le donne,scrivere,sentimenti e stati d animo,mestiere dell’attrice
"Non si può toccare il polso a questo ammalato [il Teatro italiano] senza interrogare chi ha dimostrato di sapere con dignità e coscienza esercitare questa travagliata nostra arte, che non avrà mai riposo, che non toccherà mai una mèta, perché appena una ne abbia raggiunta, un’altra ne sorge diversa da conquistare. Sicché, per noi, la nostra vita sarà sempre una povera cosa anche se agli altri paia splendida. Una vita, che se è fatta di tante vite e dà la gioia e il tormento di viverle tutte, domani poi non è più niente.",0.2509757166262716,0.5539205074310303,0.21656067669391632,0.1097269132733345,0.9032827615737915,0.9127343893051147,0.7525869011878967,0.34281429648399353,0.22181661427021027,0.846712052822113,0.7864524126052856,0.7000911235809326,0.37853625416755676,0.877642810344696,0.6607380509376526,0.9716204404830933,0.6495140194892883,0.5054708123207092,0.8616827130317688,0.551776647567749
"Avevo quattordici anni, quando mi presentai alla segreteria dell’Accademia del Teatro dei Filodrammatici, per essere ammessa ai corsi di dizione e di recitazione di questa nostra scuola di Milano. Ma dovetti tornarmene indietro, delusa e triste, dopo un gentile ma fermo diniego non avendo ancora raggiunto l’età prescritta dai regolamenti per l’ammissione (sedici anni). L’anno dopo, come se avessi già raggiunto quell’età, col viso più fermo, bussai ancora a quella porta; e, di fronte a tanta buona e appassionata volontà, ecco il primo strappo ai regolamenti, alle date, ai principi, alle consuetudini. […]",0.2509757166262716,0.24958328902721405,0.23967903852462769,0.15544551610946655,0.5515549182891846,0.84056156873703,0.7375860810279846,0.1974627673625946,0.6214799284934998,0.6742479801177979,0.9741490483283997,0.3817813992500305,0.1922162026166916,0.745631992816925,0.37677842378616333,0.8973258137702942,0.34061399102211,0.2812582552433014,0.9402181506156921,0.3124605119228363
"[L’ Accademia] fu come una mia seconda e più vera casa […] Ofelia Mazzoni prestava con un incanto, vorrei dire autoritario, il suo insegnamento; […] La gioia della mia prima conquista fu il suo giudizio […]. Ecco poi nel secondo anno, sostituirsi a lei, Enrico Reinach: buono, paterno, signorile. Seppe trovare in me le due vene: la vena drammatica e quella comica; perciò, io fui tra le sue allieve l’unica alla quale a ogni saggio fossero affidate due scene, una drammatica e una comica.",0.2509757166262716,0.74210524559021,0.9907523393630981,0.11969981342554092,0.7174314856529236,0.9530004858970642,0.8127847909927368,0.2948245108127594,0.3881402611732483,0.9093894958496094,0.10774870961904526,0.6190032958984375,0.31262412667274475,0.9591819047927856,0.6393998861312866,0.9796931147575378,0.7022862434387207,0.7330482602119446,0.9177578091621399,0.49637705087661743
"Tra i ricordi dell’Accademia non posso tra lasciare il più grande: la ventura di avere avuto tra le spettatrici, a uno dei saggi, Eleonora Duse. Non ebbi neanche il bene di vederla in viso. […] Ebbi il senso della sua presenza fisica solo quando Enrico Reinach, alla fine del saggio, mi disse raggiante d’aver avuto da lei le più calde congratulazioni per «la sua allieva ».",0.2509757166262716,0.32531264424324036,0.17286118865013123,0.13828231394290924,0.2312319576740265,0.6591631770133972,0.7302934527397156,0.07809596508741379,0.052614036947488785,0.6539375185966492,0.3714649975299835,0.11826112121343613,0.14208774268627167,0.8157995343208313,0.3098389804363251,0.8616243004798889,0.42274633049964905,0.1301945596933365,0.5295484662055969,0.41622841358184814
"Il suo [di Enrico Reinach] insegnamento di due anni aveva stretta vieppiù la nostra conoscenza, devota da parte mia e amichevole anche verso i miei parenti da parte sua. Immaginarsi quindi la mia sorpresa, quando venni a sapere che ai miei genitori egli aveva sconsigliato la mia entrata in arte. Una fiamma di collera mi salì alla fronte; mi parve un tradimento. Ma lui, con la sua vecchia esperienza di comico, carezzandomi la guancia con la sua bella mano ingioiellata al mignolo: «Cara, il teatro, è meglio vederlo dalla poltrona». Mi sapeva già fidanzata, e gli era più grato vedermi tra le cure di una casa, anziché tra le incertezze e instabilità di un palcoscenico. […] La famiglia stringeva sempre più i freni, proibizione di partecipare a qualunque recita […] mi si offerse allora anche la possibilità di entrare nella cinematografia italiana, […] ma non osai neanche farne parola ai miei, benché mi sentissi attratta da questa nuova e prestigiosa forma d’arte. Attendevo con ansia di divenire maggiorenne per dichiarare la mia aspirazione. Ma il momento venne anche prima […] con l’interesse […] di Sabatino Lopez, che allora presiedeva agli spettacoli del Teatro del Popolo di Milano. Egli convinse con la sua autorità i miei genitori che trattandosi di teatro stabile con sede nella stessa città io potevo far l’attrice non allontanandomi da casa.",0.2509757166262716,0.462782621383667,0.3434487581253052,0.23467481136322021,0.7623770833015442,0.8115529417991638,0.5765604972839355,0.9261684417724609,0.7809445261955261,0.8612105250358582,0.5402421951293945,0.5680332183837891,0.1324881762266159,0.9485586881637573,0.7175740599632263,0.8897238373756409,0.29422152042388916,0.4102495610713959,0.9314838647842407,0.5154224634170532
"Ettore Paladini, direttore della Compagnia, […] ci guardava con occhi buoni e scrutatori […], e duro ma illuminato in viso […] da una luce di intelligente bontà. La mia anima si temprò alla sua disciplina. Disciplina di soldato, di giusto, di innamorato del suo lavoro. […] Virgilio Talli io lo compresi subito: esuberante d’animo per i suoi attori, […] esuberante d’amore per il teatro. Non mi facevano paura le sue grida e le sue sfuriate. […] E fu per me Maestro impareggiabile. La cura del particolare, pur minutissima, non era mai in lui a scapito dell’idea generale del lavoro.",0.2509757166262716,0.2569652199745178,0.20013296604156494,0.07291137427091599,0.3411806523799896,0.5829074382781982,0.5525263547897339,0.2404099553823471,0.08025187253952026,0.5226589441299438,0.14412613213062286,0.3494628071784973,0.031092047691345215,0.9392157793045044,0.39682629704475403,0.9047811627388,0.03076447919011116,0.19850389659404755,0.9579677581787109,0.09577878564596176
"Additata da Marco Praga come una delle poche attrici mature per un posto di responsabilità e di preminenza, io ero predestinata a legare la mia giovinezza […] addestrata dai due maggiori maestri della scena di prosa in Italia, […] alla più bella e sublime impresa che uno spirito giovanissimo e disinteressato doveva regalare al nostro Paese e a noi attori con la sua alta e umana partecipazione. Mentre la Duse, in giro per il mondo, benediceva a questa impresa, ecco che Luigi Pirandello, interessato dalla critica di Marco Praga, scrive a Talli per me. In seguito alla risposta di Talli, ecco a Milano un messo di Pirandello col preciso incarico di scritturarmi prima attrice. La nostra prima intesa avvenne così: senza esserci veduti né esserci parlati.",0.2509757166262716,0.37287142872810364,0.18021275103092194,0.0485215038061142,0.8398987650871277,0.7568021416664124,0.5449406504631042,0.12360318005084991,0.6098325848579407,0.7294873595237732,0.04012554511427879,0.19732971489429474,0.23711048066616058,0.7995467185974121,0.516321063041687,0.864986777305603,0.3768906891345978,0.8594523072242737,0.7059324979782104,0.5931690335273743
"Arrivai a Roma con mia madre e corsi subito al Teatro Odescalchi per prendere il mio posto. La Compagnia era già riunita da qualche tempo; io […] arrivavo ultima. Un uomo calvo e con una piccola barba a punta, nell’oscurità del palcoscenico, il viso pallido e solcato, era balzato in piedi con una agilità portentosa, in contrasto col suo aspetto, appena qualcuno disse il mio nome. E una mano calda e vigorosa scosse più e più volte la mia, con quella cordialità che è propria soltanto agli uomini che sanno dare e fare il bene. […] Curiosità, interesse, invidie, lotte, si erano accese fin da principio; lotte, intendo dire, da parte di chi è stato sempre contrario a ogni nobile e disinteressata impresa d’arte nel mondo del teatro. L’attesa della mia presentazione, acuita dal ritardo, era vivissima. Come per ogni grande impresa ai primi inizi, il primo assestamento era difficile. […] Fu un trionfo. Un trionfo per Bontempelli, per Luigi Pirandello, per il Teatro e per me. Piangevo di consolazione e di beatitudine. Mai più, dopo, ebbi una così piena e pura gioia.",0.2509757166262716,0.6487296223640442,0.41096121072769165,0.5133066773414612,0.8942614197731018,0.8137932419776917,0.697549045085907,0.48841363191604614,0.477111279964447,0.8369101881980896,0.3940335512161255,0.6290844678878784,0.5839028358459473,0.9932477474212646,0.5838698744773865,0.9471853971481323,0.2446846067905426,0.6150267720222473,0.9678859114646912,0.4890248477458954
"Sola, aiutata dal vigile e costante amore di mio padre, io presi le redini della prima Compagnia « Marta Abba » nel 1929, tutta di giovani guidati e diretti da me.  […] Seguitai a portare in giro le mie maggiori interpretazioni del repertorio pirandelliano. […] uomini sapienti ed esperti del teatro […] catalogavano il mio repertorio come cerebrale e soltanto artistico (vale a dire anticommerciale). E la voce s’era propagata nel pubblico. Cerebrale Marta Abba e grande soltanto nell’arte pirandelliana. […] E così l’anno dopo una seconda Compagnia di mia formazione, con un repertorio che si andava sempre più accrescendo di nuove interpretazioni, tra le quali mi piace ricordare soprattutto quella di Madame Legros, di Penelope di Maugham, di La buona fata di Molnar, di La nostra compagna di Antoine, e di Anna Karenina tratta dal romanzo di Tolstoi e del Grillo del focolare tratto dal romanzo di Dickens.",0.29237294546328485,0.515052080154419,0.32915961742401123,0.052652232348918915,0.7584420442581177,0.6431165933609009,0.6542635560035706,0.5341416001319885,0.4086877703666687,0.7193506360054016,0.09666255116462708,0.46860235929489136,0.06205397844314575,0.9890846014022827,0.45782217383384705,0.8316825032234192,0.4847216010093689,0.536622166633606,0.5853721499443054,0.3351902365684509
"Ritornando in Patria dopo tanti trionfi ci aspettava la più amara delusione: non sapevamo più dove andare. Per i debiti contratti a causa della ricostruzione del Teatro Odescalchi che dovevano essere pagati dallo Stato e per i ritardi intervenuti nel pagamento, il Teatro si dovette abbandonare al concessionario del Principe Odescalchi. […] La guerra cominciò fin dal giorno che la volontà e la passione di undici giovani fondarono un teatro stabile a Roma. Infatti il Teatro Odescalchi era detto anche «Teatro degli Undici », e vi posero a capo Luigi Pirandello; lotta coperta e insidiosa da parte di una società che s’era accaparrato tutto il monopolio del teatro in Italia: teatri, repertorio, Compagnie. Di fronte a questa guerra io […] rimasi a lottare accanto a Luigi Pirandello, esposta poi sempre a tutte le vendette degli avversari, sentendo che la causa per cui si combatteva era santa, e tutta in favore di noi attori per la dignità della nostra professione e per l'onore del Teatro Italiano. Fin dai contratti che le imprese facevano con la Compagnia del Teatro d’Arte di Roma, diretta da Luigi Pirandello, si esigeva che accanto al nome del Maestro figurasse come con dizione di scrittura, unico e solo, il mio; […] Una Compagnia che in tutte le nazioni d’Europa era stata accolta con tutti gli onori dei massimi teatri, fu condannata a girare quasi soltanto nella provincia […] Unica speranza di salvezza l’America del Sud. Era stato promesso all’impresario americano che la nostra Compagnia sarebbe stata sola a partire quell’anno, 1926, per l’Argentina.",0.29237294546328485,0.48278582096099854,0.4161180555820465,0.15050292015075684,0.7141578793525696,0.8797831535339355,0.8188139796257019,0.43430960178375244,0.561536431312561,0.7221145629882812,0.4789678156375885,0.32291245460510254,0.3715856075286865,0.9012236595153809,0.468058317899704,0.9115095138549805,0.3630179166793823,0.5379464626312256,0.8836784958839417,0.47737133502960205
