text,time,self-determination,home,body,spiritual dimension,life events,historical events,family,childhood and adolescence,aging,meloncholy,self-performance,politics,relation with men,relation with the natural world,relation with reality,relation with women,writing,feelings and moods,profession of the actress
"You cannot touch the pulse of this sick [Italian Theatre] without questioning those who have shown that they know with dignity and conscience to exercise this troubled art of ours, that will never rest, that will never touch a goal, because as soon as one has reached, another arises different from conquering. So, for us, our life will always be a poor thing even if to the other splendid pairs. A life, that if it is made of so many lives and gives the joy and torment to live them all, tomorrow then it is nothing.",0.18009340506978333,0.4045179784297943,0.00022020192409399897,0.016217464581131935,0.06352484226226807,0.9775080680847168,0.0008799094357527792,0.0042897677049040794,0.00047809467650949955,0.001903920783661306,0.08918178826570511,0.010049507021903992,0.00013026304077357054,0.06729664653539658,5.358207999961451e-05,0.054342616349458694,0.004036335274577141,0.00627498235553503,0.026927413418889046,0.00016570262960158288
"I was fourteen years old when I introduced myself to the secretariat of the Academy of the Teatro dei Filodrammatici, to be admitted to the diction and acting courses of our school in Milan. But I had to go back, disappointed and sad, after a kind but firm denial having not yet reached the age prescribed by the regulations for admission (sixteen years). The following year, as if I had already reached that age, with a firmer face, I still knocked on that door; and, in the face of such a good and passionate will, here is the first tear from regulations, dates, principles, customs. [...]",0.18009340506978333,0.994979977607727,0.000133196241222322,0.0021307647693902254,0.0015948491636663675,0.9960413575172424,0.1520850956439972,3.891090091201477e-05,0.9996616244316101,0.9995211362838745,0.6351624131202698,0.0732906311750412,0.00028044579084962606,0.0002834496845025569,6.840349669801071e-05,0.010381092317402363,0.00012951920507475734,0.8783687353134155,0.9854479432106018,0.011861138045787811
"[The Academy] was like a second and truer home of mine [...] Ofelia Mazzoni was lending with an enchantment, I would say authoritarian, her teaching; [...] The joy of my first conquest was her judgment [...]. Here then in the second year, replace her, Enrico Reinach: good, fatherly, noble. He could find in me the two veins: the dramatic vein and the comedy vein; therefore, I was among his students the only one to whom each essay was entrusted two scenes, one dramatic and one comic.",0.18009340506978333,0.026597360149025917,0.09456822276115417,0.0022252481430768967,0.002611146541312337,0.0007630378240719438,0.0005140567664057016,0.000813573831692338,0.004237709566950798,0.003094099462032318,0.006869325414299965,0.40945473313331604,0.000250698474701494,0.8925274014472961,8.595314284320921e-05,0.007177365478128195,0.6981373429298401,0.9993937015533447,0.035738505423069,0.0012422394938766956
"Among the memories of the Academy I cannot leave the greatest: the venture of having had among the spectators, to one of the essays, Eleonora Duse. I didn't even have the good of seeing her face. [...] I had the sense of his physical presence only when Enrico Reinach, at the end of the essay, told me radiantly that he had received from her the warmest congratulations for his pupil.",0.18009340506978333,0.0008372915908694267,9.256043995264918e-05,0.30046457052230835,0.0030744599644094706,0.16680459678173065,0.09463497251272202,0.00011592979717534035,0.002754159504547715,0.0025471120607107878,0.5352135896682739,0.008284073323011398,0.00012268037244211882,0.016448652371764183,4.965218249708414e-05,0.11268898844718933,0.992554783821106,0.9957258105278015,0.36064937710762024,0.0007700530113652349
"His two - year teaching [by Henry Reinach] had grasped our knowledge more closely, devoted on my part and friendly also to my relatives on his part. Imagine, then, my surprise when I learned that my parents had not been informed of my entry into art. A flame of anger went up to my forehead; it seemed to me a betrayal. But he, with his old experience as a comedian, caressing my cheek with his beautiful hand jeweled to the little finger: ""Dear, the theater, it is better to see him from the armchair."" He already knew me engaged, and he was more grateful to see me in the care of a house than in the uncertainty and instability of a stage. [...] The family tightened more and more the brakes, prohibition to participate in any play [...] I was offered then also the possibility to enter the Italian cinematography, [...] but I didn't dare even mention it to my parents, although I felt attracted to this new and prestigious form of art. I looked forward to becoming an adult to declare my aspiration. But the moment came also before [...] with the interest [...] by Sabatino Lopez, who then presided at the performances of the Teatro del Popolo in Milan. He convinced my parents with his authority that being a stable theatre based in the same city, I could act as an actress and not stray from home.",0.18009340506978333,0.9433836936950684,0.9534655809402466,0.0008935374789871275,0.0009547845693305135,0.9958450794219971,0.016214502975344658,0.06315451860427856,0.9986697435379028,0.007570043671876192,0.97806316614151,0.024942506104707718,0.0003007680061273277,0.8721197247505188,4.396322401589714e-05,0.006859499495476484,0.11602645367383957,0.7975265979766846,0.7567586898803711,0.999477207660675
"Ettore Paladini, director of the Company, [...] looked at us with good eyes and peers [...], and hard but illuminated in the face [...] by a light of intelligent goodness. My soul tightened to its discipline. Discipline of soldier, just, in love with his work. [...] Virgilio Talli I immediately understood him: exuberant in spirit for his actors, [...] exuberant in love for the theater. I wasn't afraid of his screaming and his fury. [...] And he was an incomparable Master for me. The care of detail, although very minute, was never in him at the expense of the general idea of work.",0.18009340506978333,9.980561299016699e-05,6.471246888395399e-05,0.00024228784604929388,0.909074604511261,0.2214270979166031,0.043188318610191345,6.213022425072268e-05,0.009962145239114761,0.00035937520442530513,0.6115774512290955,0.008168302476406097,0.0010573022300377488,0.9971759915351868,3.7588062696158886e-05,0.00254206289537251,6.21086874161847e-05,0.8961507081985474,0.9433821439743042,8.823949610814452e-05
"Added by Marco Praga as one of the few mature actresses for a place of responsibility and prominence, I was predestined to tie my youth [...] trained by the two major masters of the prose scene in Italy, [...] to the most beautiful and sublime undertaking that a very young and selfless spirit had to give to our country and to us actors with its high and human participation. While Duse, around the world, blessed this undertaking, Luigi Pirandello, interested in Marco Praga's criticism, wrote to Talli for me. Following Talli's reply, here is a poster from Pirandello in Milan with the precise task of writing me first actress. Our first understanding was like this: without seeing or speaking to us.",0.18009340506978333,0.5376086831092834,0.0023586926981806755,0.10788828879594803,0.034461960196495056,0.914229691028595,0.07519534975290298,0.001612252090126276,0.9788750410079956,0.0010550665901973844,0.8651864528656006,0.12598925828933716,0.0010682307183742523,0.8760374188423157,7.159928645705804e-05,0.014226142317056656,0.9985683560371399,0.9985517859458923,0.00021415689843706787,0.9989322423934937
"I arrived in Rome with my mother and immediately ran to the Odescalchi Theatre to take my place. The Company was already reunited for some time; I [...] came last. A bald man with a small pointed beard, in the darkness of the stage, the pale and furrowed face, had leaped up with a portentous agility, in contrast to his appearance, as soon as someone said my name. And a warm and vigorous hand shook me over and over again, with that friendliness that is proper only to men who know how to give and do good. [...] Curiosity, interest, envy, struggles had been on since the beginning; struggles, I mean, by those who have always been opposed to every noble and disinterested art venture in the world of theatre. The wait for my presentation, exacerbated by the delay, was very lively. As with any major enterprise in the early days, the first settlement was difficult. [...] It was a triumph. A triumph for Bontempelli, for Luigi Pirandello, for the Theatre and for me. I cried for consolation and bliss. Never again, afterward, did I have such a full and pure joy.",0.18009340506978333,0.7464067339897156,0.00012975389836356044,0.03366522490978241,0.6212998032569885,0.9846087694168091,0.012643899768590927,0.0002940438862424344,0.19622062146663666,0.004462505225092173,0.9688137173652649,0.5456130504608154,7.862214260967448e-05,0.9914548397064209,6.737399962730706e-05,0.0019653760828077793,0.00018531372188590467,0.9119569659233093,0.9960827231407166,0.0059855845756828785
"Alone, helped by my father's watchful and constant love, I took the reins of the first Company Marta Abba in 1929, all of young people led and directed by me.  [...] I followed to carry around my major interpretations of the Pirandelli repertoire. [...] wise men and experts of the theatre [...] catalogued my repertoire as a brain and only artistic (i.e. anti-commercial). And the voice spread to the public. Cerebral Marta Abba is great only in piradellian art. [...] And so the year after a second Company of my formation, with a repertoire that was increasingly increasing of new interpretations, among which I like to remember above all that of Madame Legros, Penelope of Maugham, The Good Fairy of Molnar, Our companion of Antoine, and Anna Kapina taken from the novel of Tolstoi and the Cricket of the hearth taken from the novel of Dickens.",0.18109570653177798,0.94594407081604,0.00033875106601044536,0.009647877886891365,0.0007965045515447855,0.06069941446185112,0.8116894364356995,0.003866898361593485,0.9846012592315674,0.09467390924692154,0.021393148228526115,0.04677026718854904,6.98605363140814e-05,0.7158675789833069,0.0002788121346384287,0.0010769885266199708,0.08006040751934052,0.9976619482040405,0.00021013198420405388,0.039235249161720276
"Returning to our homeland after many triumphs, the bitterest disappointment awaited us: we no longer knew where to go. For the debts incurred due to the reconstruction of the Odescalchi Theatre that had to be paid by the State and for the delays in payment, the Theatre had to abandon itself to the concessionary of Prince Odescalchi. [...] The war began from the day that the will and passion of eleven young people founded a stable theatre in Rome. In fact, the Odescalchi Theatre was also called ""Theatre of the Eleven,"" and they put Luigi Pirandello at the head of it; the struggle was covered and insidious by a society that hijacked the entire monopoly of theatre in Italy: theatres, repertoire, Compagnie. In the face of this war I [...] remained to fight alongside Luigi Pirandello, then always exposed to all the vendetta of the opponents, feeling that the cause for which he fought was holy, and all in favor of us actors for the dignity of our profession and for the honor of the Italian Theatre. From the contracts that the companies did with the Compagnia del Teatro d'Arte of Rome, directed by Luigi Pirandello, it was demanded that next to the name of the Master figure as a diction of writing, unique and only, mine; [...] A Company that in all the nations of Europe had been welcomed with all the honors of the greatest theaters, was condemned to shoot almost only in the province [...] Only hope of salvation the South America. It had been promised to the American contractor that our Company would be alone in that year, 1926, for Argentina.",0.18109570653177798,0.02880113758146763,0.07390249520540237,0.008975492790341377,0.023664304986596107,0.9901054501533508,0.9995254278182983,5.127349140821025e-05,0.7106162309646606,0.2685049772262573,0.9613603353500366,0.004295459017157555,0.8744196891784668,0.9804877042770386,6.302547990344465e-05,0.034039873629808426,0.00014450153685174882,0.9676668047904968,0.11554943770170212,0.0013467185199260712
"[In Paris] The trials [of the Pirandellian Man, the beast and the virtue] had to begin after a few days, only comforted me that they would last at least a month. But I should not forget that the character was everything to be recreated in another language and with other accents and other ways. I put myself, suffering, and with long stops in bed, to the study of the part. I felt the effects that I had on my only viewer, who was a French lady from Compagnia; but it was necessary to face the rehearsals in the theater. The outcome was higher than all my expectations.",0.18109570653177798,0.031304191797971725,5.639084702124819e-05,9.970559767680243e-05,0.00482623465359211,0.001561751589179039,0.019284816458821297,0.00011726753291441128,0.0022438981104642153,0.00034049703390337527,0.6754676103591919,0.3410419821739197,0.0005333204753696918,0.006471000611782074,0.0010449762921780348,0.0024911186192184687,0.2707774043083191,0.9415248036384583,0.8081494569778442,0.0562717542052269
"While I was waiting for rehearsals, it was also necessary to think about dressing this character. [...] I had neither time nor way to address Italian tailors from Paris. [...] And here I am with my good script in the hand of a Parisian tailor. When this read the work I saw him standing before me between mortified and despondent. What figure could he make us dress a character that the author himself described as clumsily disguised as virtue? He didn't see how his work could be necessary. I explained to him that it was very necessary. The more difficult it may be, the less it was to make one of the usual elegant lounge dresses. It was necessary to create new forms with a new to appropriate style. [...] And so it happened. To the representation also the dresses as an integral part of the creation of the characters got the most successful, so much so that the newspaper ""Excelsior"" dedicated an entire page to comment on this new interpretative complement. The shape of my flat-tied hat with rigid pudica is read on the eyes, the sinuous tail of the hermetic black dress of the second act and many other found had obtained the approval of all the critics and the flower of the audience with come to the general test.",0.18109570653177798,0.9272993803024292,0.00014747197565156966,0.16765333712100983,0.0005477071390487254,0.0008749900152906775,0.0002242260379716754,7.489513518521562e-05,0.0020398865453898907,0.0003673776227515191,0.016138864681124687,0.6613438129425049,0.00018458293925505131,0.0641857460141182,0.00010148148430744186,0.0044552949257195,0.06453996151685715,0.9993391036987305,0.7934507727622986,0.011059756390750408
"The performances followed for three months, and the most refined performance for taste and quality was undoubtedly ours, the Italian one, during that period of the best Parisian theater season. I could easily have taken advantage of this Parisian success [...], but I made my trunks in haste and fury. It was an almost physical need to go back to Italy. After this really difficult victory obtained abroad, I did not ask anyone for recognition of it, I only wanted to have a compensation asking to be received by our Duce. [...] I would have told him that, since I was a child, I was trained at that school of courage and courage and faith, of which Benito Mussolini set an example in our streets and squares in Milan [...] I was received in that solemn hall of Piazza Venezia. [...] He was an exquisite guest: he was interested in the events of the French theater, he also asked me about small things, like the pay I felt in Paris, and wanted to know when I would start reciting in Italy. [...] I preferred to turn all my attention and care to the formation of a beautiful Company for the coming comic year. And resumed from Naples [...] I then left for Palermo [...] [and] for some extraordinary performances in Sardinia. [...] But I longed for Rome, and once again I was rejected by those same people who were always opposed to me. [...] But all these oppositions I wanted to overcome, even for the desire that enlivened me to approach more and more the warm breath of the masses. I was rewarded.",0.18109570653177798,0.969061553478241,0.009035198017954826,0.00048162060556933284,0.005612312816083431,0.9957243800163269,0.014693224802613258,0.00016404713096562773,0.9369054436683655,0.004285637754946947,0.8972617387771606,0.16829626262187958,0.20733487606048584,0.6357153058052063,0.00018899026326835155,0.015215065330266953,0.0002114252420142293,0.9501340389251709,0.10269153863191605,0.0024682246148586273
"How much better party could have been drawn from me, from my art, from my figure, from my voice, from all my stage play, was seen in my second film, Teresa Confalonieri, which had a resounding success throughout Italy and which was consecrated by the first prize at the Venice International Film Festival. [...] The miracle took place on a night of magnificent full moon, after a week of raining rains; and it was like a dream for me, that the success if I had dreamed could not be greater and more beautiful.",0.18109570653177798,0.8074615597724915,0.00028654999914579093,0.030811550095677376,0.004316291306167841,0.05556008964776993,0.00035315644345246255,5.099116242490709e-05,0.003346875077113509,0.0013824483612552285,0.16086134314537048,0.9076789617538452,4.033104778500274e-05,0.0005854792543686926,0.06666912883520126,0.01932070218026638,0.00994743499904871,0.9937543869018555,0.11469075083732605,0.1189698725938797
"What I've said so far for the theater I could start to say for cinematography too. Up to a certain point seeing me constantly kept out of every experiment attempt of my figure on the screen, I myself asked myself: ""But maybe in the movie I won't be okay? It's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay. I knew that in all other countries after the advent of the film, most actresses and actors in the theatre of prose had been called to interpret the new subjects. [...] the doubt about my movie possibilities, gradually began to take root in me so much, that only as an essay or trial to myself, I allowed myself to accept a side part in a film of German origin of which we wanted to make the Italian reproduction. That's when someone else's distrust had been reduced to me.",0.18109570653177798,0.9438360929489136,0.0007239292608574033,0.1463525891304016,0.0002886542060878128,0.01764455810189247,0.005545265041291714,5.9719852288253605e-05,0.007042265497148037,0.00046976422891020775,0.05411216616630554,0.9483104944229126,0.0014802564401179552,0.002147058956325054,0.0002185444172937423,0.024389389902353287,0.07884693890810013,0.9128248691558838,0.03143221139907837,0.9753947257995605
"The most authoritative critics noticed which purchase had made Italian cinematography with me, that is with an artist who wanted nothing and nothing to resemble the heroines of films from overseas, with gestures, ways, and portamento and personal characters of his own; such as to give a typical imprint to Italian production. To whom did the Italian critics say these things? Who listened to them? [...] Martha Abba after that success and after the consecration of criticism was never called by anyone.",0.18109570653177798,0.8601753115653992,0.008253728039562702,0.001495834207162261,0.0006041309097781777,0.02354719676077366,0.039791446179151535,0.00010011496488004923,0.0012131182011216879,0.005115221720188856,0.928439199924469,0.017734896391630173,0.0002375352632952854,0.636873185634613,6.213886808836833e-05,0.0014887750148773193,0.025366052985191345,0.9974761605262756,0.0002873658377211541,0.024870598688721657
"This is, in summary and in summary, the story of my artistic career so far. The conclusion that logically and on the basis of the facts is to be drawn from this is unfortunately not to be welcomed. Not so much for me that [...] at the bottom I was always able to impose myself [...] as for the conditions of dramatic art in Italy.",0.17863079346716404,0.9424508213996887,0.00039245712105184793,0.00039322805241681635,0.00021589577954728156,0.42495208978652954,0.023568106815218925,3.437016493990086e-05,0.002439696341753006,0.0002030526811722666,0.01775248907506466,0.5068230032920837,0.00012771454930771142,0.0015314139891415834,5.350770879886113e-05,0.9685823321342468,0.0002788948768284172,0.9871861934661865,0.00012569845421239734,0.01051567867398262
"I've been living with my secret for about ten years, and I think if I had given away all the food I chewed and then vomited, I could have saved at least one colony of malnourished children. [...] What am I saying? I think I saved the malnourished children from this drug that gives a shit about smiling, pretending not to be the same as the others.",0.17863079346716404,0.9376677870750427,0.0041158562526106834,0.020889224484562874,0.005439417902380228,0.9951120615005493,0.026193546131253242,0.0009606853709556162,0.9085055589675903,0.0002991769288200885,0.0035446605179458857,0.2757001221179962,0.001299841096624732,0.00038852498983033,0.0005621983436867595,0.11312845349311829,0.0001713877427391708,0.9975447058677673,0.010371589101850986,0.00017582662985660136
"I didn't drink enough and I ate solid foods so how could I think I could put it back, they're physical laws! [...] Any bulimic in the world must know the right amount of liquid according to what it chooses to swallow and for the more refined also what to drink... sometimes the water is not enough, better the milk.",0.17863079346716404,0.9970822930335999,0.0025042223278433084,0.6016585826873779,0.008008981123566628,0.08166886121034622,0.00010098162601934746,0.000182220246642828,0.4757551848888397,0.00022284883016254753,0.01198564749211073,0.014631049707531929,7.642264972673729e-05,0.00015750261081848294,0.1177334189414978,0.9359472393989563,0.0002580975997261703,0.9437063932418823,8.734422590350732e-05,4.763812466990203e-05
"I'm swollen, the skin pulls, the face is deformed. [...] I have a body that varies in weight day after day, excess liquids shake the water already existing in the thighs especially, that's where you see most. I'm all face and thighs. The face of those like me is recognized by traits. The part of the jaw widens, the periocular zone becomes as high as the cheekbones, a sign that the liver is blaspheming to make me stop. I have huge glands under my neck, they deface the profile, making it lose its freshness, I'm already old. The thighs instead, take on a colorful post exposure to the sun of the 14 without protection, tingle and move from soil ill-willed. I talk to them, I try to motivate them [...] but they don't answer. They have Niagara Falls under my thighs, and they seem to be deaf as well. There are no symptoms for certain visions.",0.17863079346716404,0.0022943748626857996,0.0019948582630604506,0.99937903881073,0.00010414304415462539,0.9758515954017639,5.794753087684512e-05,0.00018952341633848846,0.0002327369584236294,0.9994799494743347,0.0013099695788696408,0.018191179260611534,4.823371273232624e-05,0.00042489953921176493,0.022659191861748695,0.018641196191310883,0.00011021660611731932,0.39446601271629333,0.07363206893205643,0.00013494437735062093
"[The daughter] works on the interior, I just trust. [...] He fixed things, took space, lit the darkness, warmed the area that now spits out only what must not stay inside. [...] Piano, pianoissimo, reshapes the traits, with the feet stop the black holes and does not give up the grip. It's so strong. For nine months, he won't stop building me. [...] works on the destroyed soul, restructures the foundations and what I ask, because they serve just materials this time. What I eat stays there and turns into healthy pieces of me.",0.17863079346716404,0.22252431511878967,0.7916882634162903,0.20844191312789917,0.9532448649406433,0.8470793962478638,0.00019940802303608507,0.7887837290763855,0.028123369440436363,0.0002530427009332925,0.003386499360203743,0.04449077695608139,7.020273187663406e-05,0.9756298661231995,0.00048791663721203804,0.04230578616261482,0.02922705188393593,0.02038627490401268,0.0054029179736971855,5.8549059758661315e-05
"I look pregnant in the seventh month and I'm not sorry at all, it takes me into a cathartic state that requires me to continue playing the happy pregnant part. I cleanse myself of guilt and dream that all that food equal to a whole shelf of an old food is my first son and that waiting for me outside the door there is all the love of the world. I sit and rise feeling the pressure of my belly, pretending to feel someone inside and for a moment gives me the fullness that I just can't feel alone.",0.17863079346716404,0.006276907864958048,0.0005863084807060659,0.9950040578842163,0.002757588867098093,0.9492233991622925,0.00030746302218176425,0.0031322455033659935,7.092395389918238e-05,4.107932181796059e-05,0.028964249417185783,0.997979462146759,3.4294116630917415e-05,0.020039448514580727,3.8213474908843637e-05,0.012017675675451756,0.962062656879425,0.9817613363265991,0.9993934631347656,0.0011013448238372803
"I'm going back to the house and I'm crying. Yeah, I feel really lost this time. I didn't want it, it happened that I didn't even notice it, and I don't think that's a good sign. I open the water in the bathroom and vomit crying. The sour liquid that comes out of my stomach mixes with the sea from the eyes and just like him is infinite. It's all flowing. The water of the earth, the water of the stomach, the water from mine, the eyes... the water from my wounds now without blood. Lose liquids, unfortunately. I always empty but never fill; yet to me it seems to lose love even from the eyes. I think I'll be alone forever. You and me.",0.17863079346716404,0.0003690542362164706,0.5550180673599243,0.7746524214744568,0.008651704527437687,0.9993036985397339,5.688743476639502e-05,0.00045351547305472195,0.0003066728531848639,6.835364183643833e-05,0.022462034597992897,0.9872942566871643,3.517635559546761e-05,0.0207050908356905,0.9888805747032166,0.8486592769622803,0.0006207404658198357,0.02167273871600628,0.9996079206466675,0.00011603640450630337
"I have everything I need to feel loved in my car, and even if it only lasts a few hours, when I feel all this adrenaline, I feel like I'm having a great day. [...] nothing went wrong, even this time the cashier didn't notice or if it did whatever, so much I can change again and again. I'm free to shoot all the supermarkets in the area, I already have a map of those to jump for this month and where to review next month. [...] Everything I bought on the bed, I go to the kitchen and put the water to boil for safety, I open a can of tuna as I begin to bite the ice cream cookie that I ate as a child.",0.17863079346716404,0.9585671424865723,0.9619890451431274,0.009182061068713665,0.003986302297562361,0.7852880358695984,0.0001252076617674902,0.12607410550117493,0.896568238735199,0.0006617589970119298,0.0009699650690890849,0.6694498658180237,4.7534187615383416e-05,0.0006191744469106197,0.00039009921601973474,0.045037832111120224,0.0030912733636796474,0.9546120762825012,0.9980783462524414,0.0001307229686062783
"He keeps calling me a guy, he's fixed himself up, and he's decided to stand up to everything that my misconception combines [...]. I'm distracted, I just need the thought of having it, and I absolutely don't want to own it. I don't want him to think about me, I don't want him to feel what he says he feels, but instead he insists on wanting to love me without realizing that I will always choose two fingers in my throat to be with anyone.",0.17796285077929497,0.8944949507713318,7.037919567665085e-05,0.053625721484422684,0.0006674236501567066,0.9738187193870544,0.00035256167757324874,5.6673332437640056e-05,0.003088677069172263,0.00019030706607736647,0.004667032975703478,0.1057983785867691,0.00010556869528954849,0.9996281266212463,5.37177620572038e-05,0.011588294059038162,0.006223098840564489,0.9973384737968445,0.9930235147476196,0.00011961619020439684
"I have a nice smile lately, it doesn't taste acidic and doesn't create bitter taste in the mouth and elsewhere. I'm going to work on the radio. Ever since I've been here, I feel more solid, the vehicle can hide from me and it doesn't force me towards what makes me uncomfortable. To be more precise, the package is delineated.",0.17796285077929497,0.91786128282547,0.0009499368607066572,0.7414062023162842,0.0025966628454625607,0.2819904685020447,3.796191231231205e-05,4.2492207285249606e-05,0.000407346902647987,0.0007895846501924098,0.0006030700169503689,0.946509838104248,8.216028072638437e-05,0.0001210374612128362,0.00019435337162576616,0.0476134791970253,7.297396950889379e-05,0.008417059667408466,0.991550862789154,0.0013720899587497115
