text,time,self-determination,home,body,spiritual dimension,life events,historical events,family,childhood and adolescence,aging,meloncholy,self-performance,politics,relation with men,relation with the natural world,relation with reality,relation with women,writing,feelings and moods,profession of the actress
"You cannot touch the pulse to this sick [the Italian theater] without interrogating those who have shown that they know with dignity and consciousness to exercise this troubled art, which will ever have rest, which will never touch a goal, because just one has reached it , another arises different to conquer. So, for us, our life will always be a poor thing even if to the other splendid pairs. A life, which if it is made up of many lives and gives the joy and torment of living them all, tomorrow is nothing more.",0.17958342633210123,0.9963226318359375,0.2134120762348175,0.9388010501861572,0.993345320224762,0.9962460398674011,0.13528931140899658,0.9916002750396729,0.3999602198600769,0.9641984701156616,0.9804236888885498,0.9882464408874512,0.13891448080539703,0.9835953712463379,0.7342513799667358,0.9948751330375671,0.8960462212562561,0.5690339803695679,0.9727168679237366,0.9055483341217041
"I was fourteen, when I introduced myself to the Secretariat of the Academy of the Teatro dei Filodrammatici, to be admitted to the diction and acting courses of our school in Milan. But I had to go back, disappointed and sad, after a kind but firm denial having not yet reached the age prescribed by the regulations for admission (sixteen years). The following year, as if I had already reached that age, with the firmer face, I still knock on that door; And, in the face of so much good and passionate will, here is the first tear to the regulations, dates, principles, customs. [...]",0.17958342633210123,0.9931416511535645,0.41728904843330383,0.9801862239837646,0.9615775942802429,0.9940764307975769,0.9496427178382874,0.7990272045135498,0.9988890290260315,0.9984956383705139,0.9929232001304626,0.9822402000427246,0.12387708574533463,0.956156849861145,0.6881557703018188,0.9935596585273743,0.9055217504501343,0.921638011932373,0.9963580965995789,0.9887781143188477
"[The Academy] was like my second and most true home [...] Ophelia Mazzoni lent with an enchantment, I would like to say authoritarian, his teaching; [...] The joy of my first conquest was his judgment [...]. Here in the second year, replace her, Enrico Reinach: good, paternal, elegant. I knew how to find the two veins in me: the dramatic vein and the comic vein; Therefore, I was among its students the only one to which two scenes were entrusted to each essay, a dramatic and a comedian.",0.17958342633210123,0.9740992784500122,0.9937846660614014,0.8890026807785034,0.7077361941337585,0.9375227093696594,0.03462265431880951,0.9851728677749634,0.08615942299365997,0.4692893326282501,0.9781794548034668,0.9910370707511902,0.010284626856446266,0.9495322704315186,0.161300927400589,0.9885542392730713,0.964840292930603,0.9966573715209961,0.9920174479484558,0.3932020366191864
"Among the memories of the Academy I cannot between leaving the greatest: the fortune of having had among the spectators, to one of the essays, Eleonora Duse. I didn't even have the good to see her in the face. [...] I had the meaning of his physical presence only when Enrico Reinach, at the end of the essay, told me radiant to have had the hottest congratulations from her for ""her student"".",0.17958342633210123,0.6584456562995911,0.011449186131358147,0.9843260049819946,0.9595088958740234,0.9676737785339355,0.9794019460678101,0.6809206604957581,0.005869734566658735,0.3530862033367157,0.9720144867897034,0.910923957824707,0.017670324072241783,0.43407300114631653,0.04807671532034874,0.9864298105239868,0.9972029328346252,0.9678331613540649,0.9894936084747314,0.23489877581596375
"His [by Enrico Reinach] teaching of two years had tightened our knowledge, devoted on my and friendly even towards my relatives on his part. So imagine my surprise, when I learned that my parents had not recommended my entry in art. A flame of anger climbed me to the forehead; A betrayal seemed to me. But he, with his old comedian experience, caressing my cheek with his beautiful hand jagged the little finger: ""Dear, the theater, it is better to see it from the armchair"". He already knew me engaged, and it was grateful to him to see me in the care of a house, rather than among the uncertainties and instability of a stage. [...] The family gripped the brakes more and more, forbidden to participate in any act [...] I also offended the possibility of entering Italian cinematography, [...] but you don't even dare to speak to my parents, although I felt attracted to me by This new and prestigious art form. I was looking forward to becoming of age to declare my aspiration. But the moment was also first [...] with the interest [...] of Sabatino Lopez, who then presided over the shows of the Teatro del Popolo in Milan. He convinced with his authority my parents that being stable theater based in the same city I could be an actress not moving away from home.",0.17958342633210123,0.9945037364959717,0.9965381026268005,0.9217184782028198,0.8197247982025146,0.9917231798171997,0.23470759391784668,0.9979485273361206,0.9803726673126221,0.9978145360946655,0.9753084182739258,0.9429173469543457,0.006575210951268673,0.9211756587028503,0.11789757758378983,0.9931214451789856,0.9847747683525085,0.5797964334487915,0.9945518970489502,0.996770977973938
"Ettore Paladini, director of the company, [...] looked at us with good eyes and tellers [...], and hard but illuminated in the face [...] by a light of intelligent goodness. My soul tempon to his discipline. Discipline of soldier, of just, of in love with his work. [...] Virgilio Talli I understood it immediately: exuberant of mind for his actors, [...] exuberant of love for the theater. His cries and his outbursts were not afraid of me. [...] And it was an unparalleled master for me. The attention to detail, albeit very small, was never in him at the expense of the general idea of ​​work.",0.17958342633210123,0.18720199167728424,0.053460460156202316,0.5674843788146973,0.9964374303817749,0.8256619572639465,0.10811151564121246,0.1357545405626297,0.11193393915891647,0.20096299052238464,0.9832075834274292,0.09396205097436905,0.010171806439757347,0.9972087144851685,0.02123788371682167,0.9807994961738586,0.07222436368465424,0.262829065322876,0.9924715757369995,0.05160055309534073
"Sound by Marco Prague as one of the few mature actresses for a place of responsibility and pre -eminence, I was predestined to tie my youth [...] trained by the two major masters of the prose scene in Italy, [...] to the most beautiful and sublime Impro that a very young and disinterested spirit had to give to our country and to us actors with its high and human participation. While the Duse, around the world, blessed this company, here is that Luigi Pirandello, affected by the criticism of Marco Prague, writes to Talli for me. Following Talli's response, here in Milan a Pirandello place with the precise assignment of writing me first actress. Our first understanding took place like this: without being seen there or being spoken of us.",0.17958342633210123,0.990059494972229,0.16820861399173737,0.9475272297859192,0.9116645455360413,0.868395984172821,0.07609108090400696,0.16391818225383759,0.15854771435260773,0.8649713397026062,0.9743701219558716,0.9915004372596741,0.0766577422618866,0.43991366028785706,0.17312857508659363,0.9922831058502197,0.9966068863868713,0.9965500235557556,0.9285493493080139,0.9875297546386719
"I arrived in Rome with my mother and immediately ran to the Odescalchi Theater to take my place. The company had already gathered for some time; I [...] I came last. A bald man and with a small pointed beard, in the darkness of the stage, his pale and furrowed face, had jumped up with a portentous agility, in contrast with his appearance, as soon as someone said my name. And a warm and vigorous hand shook mine over and over again, with that cordiality that is only proper to men who know how to give and do good. [...] Curiosity, interest, envy, struggles, had turned on from the beginning; Lotte, I mean, by those who have always been against every noble and disinterested art business in the world of theater. The expectation of my presentation, exacerbated by the delay, was very lively. As with every great enterprise in the first beginning, the first settlement was difficult. [...] It was a triumph. A triumph for Bontempelli, for Luigi Pirandello, for the theater and for me. I cried of consolation and bliss. Never again, afterwards, I had such a full and pure joy.",0.17958342633210123,0.9742727875709534,0.23248392343521118,0.9214347004890442,0.9954505562782288,0.9967120885848999,0.9200760126113892,0.9881569147109985,0.9333858489990234,0.5967792272567749,0.9817900657653809,0.9279531836509705,0.006369047798216343,0.9978660345077515,0.223878413438797,0.992155909538269,0.8354367613792419,0.41011276841163635,0.9983111619949341,0.6574000716209412
"Only, helped by the watchful and constant love of my father, I took the reins of the first company ""Marta Abba"" in 1929, all of young people led and directed by me.  [...] I followed to carry around my greatest interpretations of the Pirandellian repertoire. [...] Wise and expert men of the theater [...] cataloged my repertoire as a cerebral and only artistic (i.e. anti antommerial). And the voice had spread to the public. Cerebral Marta Abba and great only in Pirandellian art. [...] And so the year after a second company of my formation, with a repertoire that was increasingly increasing of new interpretations, among which I like to remember above all that of Madame Legros, by Penelope di Maugham, the good fairy of Molnar, of our companion of Antoine, and of Anna Karenina taken from the novel of Tolstoi and the Grillo of the hearth taken from the novel by Dickens.",0.1806216558907181,0.9723244905471802,0.4760807156562805,0.650278627872467,0.9779147505760193,0.40874364972114563,0.20058776438236237,0.9781720042228699,0.7396673560142517,0.7996793985366821,0.9725562930107117,0.9164722561836243,0.0018554809503257275,0.9684000015258789,0.8600862622261047,0.9842259883880615,0.9865894913673401,0.8567571640014648,0.8459705710411072,0.6602938771247864
"Returning to the homeland after so many triumphs the most bitter disappointment awaited us: we no longer knew where to go. For debts contracted due to the reconstruction of the Odescalchi Theater that had to be paid by the State and for the delays that occurred in the payment, the theater had to be abandoned to the dealer of Prince Odescalchi. [...] The war began from the day that the will and passion of eleven young people founded a stable theater in Rome. In fact, the Odescalchi theater was also called ""theater of the Eleven"", and they placed Luigi Pirandello in charge; Covered and insidious struggle by a society that has grabbed the whole monopoly of theater in Italy: theaters, repertoires, companies. In the face of this war, I [...] remained to fight next to Luigi Pirandello, then always exposed to all the revenge of the opponents, feeling that the cause for which it was fought was holy, and all in favor of us actors for the dignity of ours profession and for the honor of Italian theater. From the contracts that companies made with the Compagnia del Teatro d'Arte in Rome, directed by Luigi Pirandello, it was demanded that alongside the name of the Maestro it would imagine as with the diction of writing, unique and only, mine; [...] A company that in all the nations of Europe had been welcomed with all the honors of the highest theaters, was condemned to turn almost only in the province [...] the only hope of salvation, South America. She had been promised to American impresario that our company would have been alone starting that year, 1926, for Argentina.",0.1806216558907181,0.9545697569847107,0.938647985458374,0.9264193177223206,0.9957706332206726,0.9838946461677551,0.9982587099075317,0.12161555886268616,0.5781695246696472,0.703334629535675,0.9822302460670471,0.8120824098587036,0.8981617093086243,0.9672864079475403,0.008756826631724834,0.9950296878814697,0.914050817489624,0.9966491460800171,0.9812734723091125,0.9439287185668945
