text,time,autodeterminazione,casa,corpo,dimensione spirituale,eventi della vita,eventi storici,famiglia,infanzia e adolescenza,invecchiamento,malinconia,performance di sé,politica,relazione con gli uomini,relazione con il mondo naturale,relazione con la realtà,relazione con le donne,scrivere,sentimenti e stati d animo,mestiere dell’attrice
"Non si può toccare il polso a questo ammalato [il Teatro italiano] senza interrogare chi ha dimostrato di sapere con dignità e coscienza esercitare questa travagliata nostra arte, che non avrà mai riposo, che non toccherà mai una mèta, perché appena una ne abbia raggiunta, un’altra ne sorge diversa da conquistare. Sicché, per noi, la nostra vita sarà sempre una povera cosa anche se agli altri paia splendida. Una vita, che se è fatta di tante vite e dà la gioia e il tormento di viverle tutte, domani poi non è più niente.",0.18014372675679624,0.8738688826560974,0.5793665647506714,0.7036007046699524,0.9253398776054382,0.9300943613052368,0.6379598379135132,0.602515697479248,0.498974084854126,0.9492225050926208,0.7943304181098938,0.8835151791572571,0.5058666467666626,0.8255808353424072,0.7032188177108765,0.9717729091644287,0.5794985890388489,0.6305186152458191,0.85950767993927,0.728133499622345
"Avevo quattordici anni, quando mi presentai alla segreteria dell’Accademia del Teatro dei Filodrammatici, per essere ammessa ai corsi di dizione e di recitazione di questa nostra scuola di Milano. Ma dovetti tornarmene indietro, delusa e triste, dopo un gentile ma fermo diniego non avendo ancora raggiunto l’età prescritta dai regolamenti per l’ammissione (sedici anni). L’anno dopo, come se avessi già raggiunto quell’età, col viso più fermo, bussai ancora a quella porta; e, di fronte a tanta buona e appassionata volontà, ecco il primo strappo ai regolamenti, alle date, ai principi, alle consuetudini. […]",0.18014372675679624,0.5707042217254639,0.5047885179519653,0.6402696371078491,0.7433373928070068,0.7944471836090088,0.6740241050720215,0.4278576970100403,0.6032246947288513,0.7837895750999451,0.727497935295105,0.8550458550453186,0.46156686544418335,0.8511031866073608,0.6409913897514343,0.946998655796051,0.646293044090271,0.6396976113319397,0.8419832587242126,0.8313513994216919
"[L’ Accademia] fu come una mia seconda e più vera casa […] Ofelia Mazzoni prestava con un incanto, vorrei dire autoritario, il suo insegnamento; […] La gioia della mia prima conquista fu il suo giudizio […]. Ecco poi nel secondo anno, sostituirsi a lei, Enrico Reinach: buono, paterno, signorile. Seppe trovare in me le due vene: la vena drammatica e quella comica; perciò, io fui tra le sue allieve l’unica alla quale a ogni saggio fossero affidate due scene, una drammatica e una comica.",0.18014372675679624,0.9427962303161621,0.9748741388320923,0.7458881139755249,0.8917986750602722,0.8821967244148254,0.7578057050704956,0.7589493989944458,0.7893703579902649,0.8020519018173218,0.8913860321044922,0.9552115201950073,0.3405402600765228,0.9338264465332031,0.847865879535675,0.9865203499794006,0.9507570862770081,0.7989407777786255,0.9522674083709717,0.9518758654594421
"Tra i ricordi dell’Accademia non posso tra lasciare il più grande: la ventura di avere avuto tra le spettatrici, a uno dei saggi, Eleonora Duse. Non ebbi neanche il bene di vederla in viso. […] Ebbi il senso della sua presenza fisica solo quando Enrico Reinach, alla fine del saggio, mi disse raggiante d’aver avuto da lei le più calde congratulazioni per «la sua allieva ».",0.18014372675679624,0.830110490322113,0.43233081698417664,0.9358067512512207,0.9836066365242004,0.952930212020874,0.9224956631660461,0.8394871354103088,0.6228654384613037,0.854714035987854,0.9517313838005066,0.9880436658859253,0.32246389985084534,0.9871087670326233,0.7896146774291992,0.9955164790153503,0.9977532625198364,0.8693680763244629,0.9851851463317871,0.9807170033454895
"Il suo [di Enrico Reinach] insegnamento di due anni aveva stretta vieppiù la nostra conoscenza, devota da parte mia e amichevole anche verso i miei parenti da parte sua. Immaginarsi quindi la mia sorpresa, quando venni a sapere che ai miei genitori egli aveva sconsigliato la mia entrata in arte. Una fiamma di collera mi salì alla fronte; mi parve un tradimento. Ma lui, con la sua vecchia esperienza di comico, carezzandomi la guancia con la sua bella mano ingioiellata al mignolo: «Cara, il teatro, è meglio vederlo dalla poltrona». Mi sapeva già fidanzata, e gli era più grato vedermi tra le cure di una casa, anziché tra le incertezze e instabilità di un palcoscenico. […] La famiglia stringeva sempre più i freni, proibizione di partecipare a qualunque recita […] mi si offerse allora anche la possibilità di entrare nella cinematografia italiana, […] ma non osai neanche farne parola ai miei, benché mi sentissi attratta da questa nuova e prestigiosa forma d’arte. Attendevo con ansia di divenire maggiorenne per dichiarare la mia aspirazione. Ma il momento venne anche prima […] con l’interesse […] di Sabatino Lopez, che allora presiedeva agli spettacoli del Teatro del Popolo di Milano. Egli convinse con la sua autorità i miei genitori che trattandosi di teatro stabile con sede nella stessa città io potevo far l’attrice non allontanandomi da casa.",0.18014372675679624,0.9639756083488464,0.993148148059845,0.9232980608940125,0.9239267110824585,0.9687600135803223,0.9200615286827087,0.9965677857398987,0.920103907585144,0.9690907001495361,0.9437190294265747,0.9740347266197205,0.8244104981422424,0.9952903985977173,0.9285879731178284,0.9936230778694153,0.9683545827865601,0.9468013644218445,0.978661298751831,0.9691604971885681
"Ettore Paladini, direttore della Compagnia, […] ci guardava con occhi buoni e scrutatori […], e duro ma illuminato in viso […] da una luce di intelligente bontà. La mia anima si temprò alla sua disciplina. Disciplina di soldato, di giusto, di innamorato del suo lavoro. […] Virgilio Talli io lo compresi subito: esuberante d’animo per i suoi attori, […] esuberante d’amore per il teatro. Non mi facevano paura le sue grida e le sue sfuriate. […] E fu per me Maestro impareggiabile. La cura del particolare, pur minutissima, non era mai in lui a scapito dell’idea generale del lavoro.",0.18014372675679624,0.74817955493927,0.7133622169494629,0.8589451313018799,0.9659413695335388,0.8519547581672668,0.7320173978805542,0.7798349261283875,0.35130178928375244,0.8546406030654907,0.9434963464736938,0.9606967568397522,0.5250362157821655,0.9970619082450867,0.8302509784698486,0.9947178959846497,0.6827379465103149,0.8704795241355896,0.9907486438751221,0.9286698698997498
"Additata da Marco Praga come una delle poche attrici mature per un posto di responsabilità e di preminenza, io ero predestinata a legare la mia giovinezza […] addestrata dai due maggiori maestri della scena di prosa in Italia, […] alla più bella e sublime impresa che uno spirito giovanissimo e disinteressato doveva regalare al nostro Paese e a noi attori con la sua alta e umana partecipazione. Mentre la Duse, in giro per il mondo, benediceva a questa impresa, ecco che Luigi Pirandello, interessato dalla critica di Marco Praga, scrive a Talli per me. In seguito alla risposta di Talli, ecco a Milano un messo di Pirandello col preciso incarico di scritturarmi prima attrice. La nostra prima intesa avvenne così: senza esserci veduti né esserci parlati.",0.18014372675679624,0.9774301052093506,0.717012882232666,0.8714642524719238,0.9320282340049744,0.8489679098129272,0.7986040711402893,0.6183167695999146,0.945237398147583,0.8263269066810608,0.8808431625366211,0.9864022731781006,0.838631808757782,0.983484148979187,0.8870347738265991,0.9908906817436218,0.9215530753135681,0.9682959318161011,0.9227248430252075,0.9927805662155151
"Arrivai a Roma con mia madre e corsi subito al Teatro Odescalchi per prendere il mio posto. La Compagnia era già riunita da qualche tempo; io […] arrivavo ultima. Un uomo calvo e con una piccola barba a punta, nell’oscurità del palcoscenico, il viso pallido e solcato, era balzato in piedi con una agilità portentosa, in contrasto col suo aspetto, appena qualcuno disse il mio nome. E una mano calda e vigorosa scosse più e più volte la mia, con quella cordialità che è propria soltanto agli uomini che sanno dare e fare il bene. […] Curiosità, interesse, invidie, lotte, si erano accese fin da principio; lotte, intendo dire, da parte di chi è stato sempre contrario a ogni nobile e disinteressata impresa d’arte nel mondo del teatro. L’attesa della mia presentazione, acuita dal ritardo, era vivissima. Come per ogni grande impresa ai primi inizi, il primo assestamento era difficile. […] Fu un trionfo. Un trionfo per Bontempelli, per Luigi Pirandello, per il Teatro e per me. Piangevo di consolazione e di beatitudine. Mai più, dopo, ebbi una così piena e pura gioia.",0.18014372675679624,0.935324490070343,0.8811335563659668,0.9395758509635925,0.959751307964325,0.986793577671051,0.9692966341972351,0.9483823180198669,0.9179195165634155,0.9303777813911438,0.9600641131401062,0.9865882992744446,0.7232151627540588,0.9979601502418518,0.9145230650901794,0.9951987862586975,0.8876817226409912,0.9627811312675476,0.990771472454071,0.972484290599823
"Sola, aiutata dal vigile e costante amore di mio padre, io presi le redini della prima Compagnia « Marta Abba » nel 1929, tutta di giovani guidati e diretti da me.  […] Seguitai a portare in giro le mie maggiori interpretazioni del repertorio pirandelliano. […] uomini sapienti ed esperti del teatro […] catalogavano il mio repertorio come cerebrale e soltanto artistico (vale a dire anticommerciale). E la voce s’era propagata nel pubblico. Cerebrale Marta Abba e grande soltanto nell’arte pirandelliana. […] E così l’anno dopo una seconda Compagnia di mia formazione, con un repertorio che si andava sempre più accrescendo di nuove interpretazioni, tra le quali mi piace ricordare soprattutto quella di Madame Legros, di Penelope di Maugham, di La buona fata di Molnar, di La nostra compagna di Antoine, e di Anna Karenina tratta dal romanzo di Tolstoi e del Grillo del focolare tratto dal romanzo di Dickens.",0.18289762549102306,0.9468768239021301,0.664549708366394,0.9179739952087402,0.936259388923645,0.8196347951889038,0.8762091398239136,0.9337515234947205,0.8361157178878784,0.937502920627594,0.9406638741493225,0.9639086723327637,0.6408030390739441,0.9807513356208801,0.8608018755912781,0.9737141728401184,0.9817008376121521,0.901830792427063,0.9404610991477966,0.9717015027999878
"Ritornando in Patria dopo tanti trionfi ci aspettava la più amara delusione: non sapevamo più dove andare. Per i debiti contratti a causa della ricostruzione del Teatro Odescalchi che dovevano essere pagati dallo Stato e per i ritardi intervenuti nel pagamento, il Teatro si dovette abbandonare al concessionario del Principe Odescalchi. […] La guerra cominciò fin dal giorno che la volontà e la passione di undici giovani fondarono un teatro stabile a Roma. Infatti il Teatro Odescalchi era detto anche «Teatro degli Undici », e vi posero a capo Luigi Pirandello; lotta coperta e insidiosa da parte di una società che s’era accaparrato tutto il monopolio del teatro in Italia: teatri, repertorio, Compagnie. Di fronte a questa guerra io […] rimasi a lottare accanto a Luigi Pirandello, esposta poi sempre a tutte le vendette degli avversari, sentendo che la causa per cui si combatteva era santa, e tutta in favore di noi attori per la dignità della nostra professione e per l'onore del Teatro Italiano. Fin dai contratti che le imprese facevano con la Compagnia del Teatro d’Arte di Roma, diretta da Luigi Pirandello, si esigeva che accanto al nome del Maestro figurasse come con dizione di scrittura, unico e solo, il mio; […] Una Compagnia che in tutte le nazioni d’Europa era stata accolta con tutti gli onori dei massimi teatri, fu condannata a girare quasi soltanto nella provincia […] Unica speranza di salvezza l’America del Sud. Era stato promesso all’impresario americano che la nostra Compagnia sarebbe stata sola a partire quell’anno, 1926, per l’Argentina.",0.18289762549102306,0.9798632860183716,0.9269927740097046,0.9610573649406433,0.985175371170044,0.9779536128044128,0.9920927286148071,0.9608860015869141,0.930381178855896,0.9811420440673828,0.9854441285133362,0.9903891086578369,0.9913833141326904,0.9948830604553223,0.9376956224441528,0.9962839484214783,0.8886299133300781,0.9740779399871826,0.9872318506240845,0.9818990230560303
