text,time,self-determination,home,body,spiritual dimension,life events,historical events,family,childhood and adolescence,aging,meloncholy,self-performance,politics,relation with men,relation with the natural world,relation with reality,relation with women,writing,feelings and moods,profession of the actress
"You cannot touch the pulse of this sick [Italian Theatre] without questioning those who have shown that they know with dignity and conscience to exercise this troubled art of ours, that will never rest, that will never touch a goal, because as soon as one has reached, another arises different from conquering. So, for us, our life will always be a poor thing even if to the other splendid pairs. A life, that if it is made of so many lives and gives the joy and torment to live them all, tomorrow then it is nothing.",0.1812363751232624,0.24522089958190918,0.3358709514141083,0.12444733828306198,0.893486499786377,0.6269938349723816,0.00652695307508111,0.30039283633232117,0.013012094423174858,0.12755629420280457,0.09162520617246628,0.2698017358779907,0.019435733556747437,0.21109220385551453,0.053798969835042953,0.9139800071716309,0.07010311633348465,0.39439770579338074,0.13640116155147552,0.04419362545013428
"I was fourteen years old when I introduced myself to the secretariat of the Academy of the Teatro dei Filodrammatici, to be admitted to the diction and acting courses of our school in Milan. But I had to go back, disappointed and sad, after a kind but firm denial having not yet reached the age prescribed by the regulations for admission (sixteen years). The following year, as if I had already reached that age, with a firmer face, I still knocked on that door; and, in the face of such a good and passionate will, here is the first tear from regulations, dates, principles, customs. [...]",0.1812363751232624,0.708952009677887,0.1816825568675995,0.6976912021636963,0.3800930082798004,0.8402350544929504,0.2809463143348694,0.014702068641781807,0.9338231682777405,0.7055281400680542,0.025641819462180138,0.5874927639961243,0.007019234821200371,0.09163249284029007,0.006936829537153244,0.7602704167366028,0.04557028040289879,0.5800303816795349,0.15525193512439728,0.7286046147346497
"[The Academy] was like a second and truer home of mine [...] Ofelia Mazzoni was lending with an enchantment, I would say authoritarian, her teaching; [...] The joy of my first conquest was her judgment [...]. Here then in the second year, replace her, Enrico Reinach: good, fatherly, noble. He could find in me the two veins: the dramatic vein and the comedy vein; therefore, I was among his students the only one to whom each essay was entrusted two scenes, one dramatic and one comic.",0.1812363751232624,0.23764397203922272,0.3202184736728668,0.6295493245124817,0.4661218822002411,0.027553929015994072,0.00751810148358345,0.06406641006469727,0.02428435906767845,0.01852450519800186,0.15412545204162598,0.44387462735176086,0.0067378138191998005,0.050314899533987045,0.004926749970763922,0.22913946211338043,0.330239862203598,0.5769100189208984,0.30136364698410034,0.05445136874914169
"Among the memories of the Academy I cannot leave the greatest: the venture of having had among the spectators, to one of the essays, Eleonora Duse. I didn't even have the good of seeing her face. [...] I had the sense of his physical presence only when Enrico Reinach, at the end of the essay, told me radiantly that he had received from her the warmest congratulations for his pupil.",0.1812363751232624,0.024510260671377182,0.511799156665802,0.19099906086921692,0.1907939463853836,0.061207979917526245,0.01904413104057312,0.02502330020070076,0.008229867555201054,0.006504027638584375,0.004720506723970175,0.030584122985601425,0.003911259118467569,0.028922831639647484,0.00507027842104435,0.4659959673881531,0.7978128790855408,0.19385500252246857,0.040513742715120316,0.033240534365177155
"His two - year teaching [by Henry Reinach] had grasped our knowledge more closely, devoted on my part and friendly also to my relatives on his part. Imagine, then, my surprise when I learned that my parents had not been informed of my entry into art. A flame of anger went up to my forehead; it seemed to me a betrayal. But he, with his old experience as a comedian, caressing my cheek with his beautiful hand jeweled to the little finger: ""Dear, the theater, it is better to see him from the armchair."" He already knew me engaged, and he was more grateful to see me in the care of a house than in the uncertainty and instability of a stage. [...] The family tightened more and more the brakes, prohibition to participate in any play [...] I was offered then also the possibility to enter the Italian cinematography, [...] but I didn't dare even mention it to my parents, although I felt attracted to this new and prestigious form of art. I looked forward to becoming an adult to declare my aspiration. But the moment came also before [...] with the interest [...] by Sabatino Lopez, who then presided at the performances of the Teatro del Popolo in Milan. He convinced my parents with his authority that being a stable theatre based in the same city, I could act as an actress and not stray from home.",0.1812363751232624,0.6613801121711731,0.8577572703361511,0.15097133815288544,0.103267602622509,0.031579241156578064,0.003983786329627037,0.15014511346817017,0.9028524160385132,0.015449266880750656,0.01299315970391035,0.6347519159317017,0.003144382033497095,0.007968522608280182,0.002689577406272292,0.780876636505127,0.0149065051227808,0.827878475189209,0.3250580132007599,0.9849506616592407
"Ettore Paladini, director of the Company, [...] looked at us with good eyes and peers [...], and hard but illuminated in the face [...] by a light of intelligent goodness. My soul tightened to its discipline. Discipline of soldier, just, in love with his work. [...] Virgilio Talli I immediately understood him: exuberant in spirit for his actors, [...] exuberant in love for the theater. I wasn't afraid of his screaming and his fury. [...] And he was an incomparable Master for me. The care of detail, although very minute, was never in him at the expense of the general idea of work.",0.1812363751232624,0.035492900758981705,0.5925455093383789,0.3264188766479492,0.9607695937156677,0.00694863498210907,0.02441089041531086,0.04721808433532715,0.020275603979825974,0.02315010130405426,0.011020081117749214,0.31405240297317505,0.0052766818553209305,0.5121585130691528,0.0036470117047429085,0.5192064642906189,0.0049169729463756084,0.7056791186332703,0.38297781348228455,0.34891968965530396
"Added by Marco Praga as one of the few mature actresses for a place of responsibility and prominence, I was predestined to tie my youth [...] trained by the two major masters of the prose scene in Italy, [...] to the most beautiful and sublime undertaking that a very young and selfless spirit had to give to our country and to us actors with its high and human participation. While Duse, around the world, blessed this undertaking, Luigi Pirandello, interested in Marco Praga's criticism, wrote to Talli for me. Following Talli's reply, here is a poster from Pirandello in Milan with the precise task of writing me first actress. Our first understanding was like this: without seeing or speaking to us.",0.1812363751232624,0.24758726358413696,0.21692247688770294,0.35231077671051025,0.5911420583724976,0.013431593775749207,0.01612001471221447,0.04628179594874382,0.6922280192375183,0.24902455508708954,0.02673073299229145,0.5786405205726624,0.007069520186632872,0.023744577541947365,0.008534761145710945,0.5023990273475647,0.5533850193023682,0.83253413438797,0.23313574492931366,0.9680159091949463
"I arrived in Rome with my mother and immediately ran to the Odescalchi Theatre to take my place. The Company was already reunited for some time; I [...] came last. A bald man with a small pointed beard, in the darkness of the stage, the pale and furrowed face, had leaped up with a portentous agility, in contrast to his appearance, as soon as someone said my name. And a warm and vigorous hand shook me over and over again, with that friendliness that is proper only to men who know how to give and do good. [...] Curiosity, interest, envy, struggles had been on since the beginning; struggles, I mean, by those who have always been opposed to every noble and disinterested art venture in the world of theatre. The wait for my presentation, exacerbated by the delay, was very lively. As with any major enterprise in the early days, the first settlement was difficult. [...] It was a triumph. A triumph for Bontempelli, for Luigi Pirandello, for the Theatre and for me. I cried for consolation and bliss. Never again, afterward, did I have such a full and pure joy.",0.1812363751232624,0.0512424111366272,0.4718381464481354,0.8272379040718079,0.6852665543556213,0.47450175881385803,0.056870680302381516,0.23513324558734894,0.14756090939044952,0.01674371212720871,0.010254397988319397,0.06732499599456787,0.002792160492390394,0.8301610946655273,0.0038481266237795353,0.4589313268661499,0.011839154176414013,0.8380730748176575,0.846603274345398,0.35063275694847107
"Alone, helped by my father's watchful and constant love, I took the reins of the first Company Marta Abba in 1929, all of young people led and directed by me.  [...] I followed to carry around my major interpretations of the Pirandelli repertoire. [...] wise men and experts of the theatre [...] catalogued my repertoire as a brain and only artistic (i.e. anti-commercial). And the voice spread to the public. Cerebral Marta Abba is great only in piradellian art. [...] And so the year after a second Company of my formation, with a repertoire that was increasingly increasing of new interpretations, among which I like to remember above all that of Madame Legros, Penelope of Maugham, The Good Fairy of Molnar, Our companion of Antoine, and Anna Kapina taken from the novel of Tolstoi and the Cricket of the hearth taken from the novel of Dickens.",0.18094222689978778,0.03587371110916138,0.7049610018730164,0.7513809204101562,0.13190656900405884,0.04254991561174393,0.5154663920402527,0.11274827271699905,0.06519056111574173,0.04776893928647041,0.011686062440276146,0.10016361624002457,0.0029301010072231293,0.15673542022705078,0.0036015817895531654,0.0281235184520483,0.935468316078186,0.6763466596603394,0.014817322604358196,0.051683295518159866
"Returning to our homeland after many triumphs, the bitterest disappointment awaited us: we no longer knew where to go. For the debts incurred due to the reconstruction of the Odescalchi Theatre that had to be paid by the State and for the delays in payment, the Theatre had to abandon itself to the concessionary of Prince Odescalchi. [...] The war began from the day that the will and passion of eleven young people founded a stable theatre in Rome. In fact, the Odescalchi Theatre was also called ""Theatre of the Eleven,"" and they put Luigi Pirandello at the head of it; the struggle was covered and insidious by a society that hijacked the entire monopoly of theatre in Italy: theatres, repertoire, Compagnie. In the face of this war I [...] remained to fight alongside Luigi Pirandello, then always exposed to all the vendetta of the opponents, feeling that the cause for which he fought was holy, and all in favor of us actors for the dignity of our profession and for the honor of the Italian Theatre. From the contracts that the companies did with the Compagnia del Teatro d'Arte of Rome, directed by Luigi Pirandello, it was demanded that next to the name of the Master figure as a diction of writing, unique and only, mine; [...] A Company that in all the nations of Europe had been welcomed with all the honors of the greatest theaters, was condemned to shoot almost only in the province [...] Only hope of salvation the South America. It had been promised to the American contractor that our Company would be alone in that year, 1926, for Argentina.",0.18094222689978778,0.12000495940446854,0.4097933769226074,0.8575954437255859,0.49639979004859924,0.4702327847480774,0.9853125810623169,0.01914937049150467,0.05877240374684334,0.14239175617694855,0.07175038009881973,0.3770936131477356,0.08788333833217621,0.3919069170951843,0.006567029748111963,0.9328697919845581,0.012337694875895977,0.9290443062782288,0.40940868854522705,0.9265318512916565
