text,time,self-determination,home,body,spiritual dimension,life events,historical events,family,childhood and adolescence,aging,meloncholy,self-performance,politics,relation with men,relation with the natural world,relation with reality,relation with women,writing,feelings and moods,profession of the actress
"You cannot touch the pulse to this sick [the Italian theater] without interrogating those who have shown that they know with dignity and consciousness to exercise this troubled art, which will ever have rest, which will never touch a goal, because just one has reached it , another arises different to conquer. So, for us, our life will always be a poor thing even if to the other splendid pairs. A life, which if it is made up of many lives and gives the joy and torment of living them all, tomorrow is nothing more.",0.0774072646163404,0.28114748001098633,0.6571898460388184,0.1753324419260025,0.6667754650115967,0.9925272464752197,0.3191646635532379,0.493542343378067,0.5364516973495483,0.18832442164421082,0.18976260721683502,0.8132351636886597,0.007055002264678478,0.3801981806755066,0.015960894525051117,0.9605169892311096,0.4280409514904022,0.8815350532531738,0.06602182239294052,0.022038418799638748
"I was fourteen, when I introduced myself to the Secretariat of the Academy of the Teatro dei Filodrammatici, to be admitted to the diction and acting courses of our school in Milan. But I had to go back, disappointed and sad, after a kind but firm denial having not yet reached the age prescribed by the regulations for admission (sixteen years). The following year, as if I had already reached that age, with the firmer face, I still knock on that door; And, in the face of so much good and passionate will, here is the first tear to the regulations, dates, principles, customs. [...]",0.0774072646163404,0.45753955841064453,0.9575309753417969,0.5214267373085022,0.021440831944346428,0.023614592850208282,0.13177067041397095,0.040928538888692856,0.9490127563476562,0.9904336333274841,0.6268594861030579,0.6291069984436035,0.0019073400180786848,0.4021454155445099,0.025553720071911812,0.12761232256889343,0.23961785435676575,0.9552679657936096,0.0067925769835710526,0.0499349981546402
"[The Academy] was like my second and most true home [...] Ophelia Mazzoni lent with an enchantment, I would like to say authoritarian, his teaching; [...] The joy of my first conquest was his judgment [...]. Here in the second year, replace her, Enrico Reinach: good, paternal, elegant. I knew how to find the two veins in me: the dramatic vein and the comic vein; Therefore, I was among its students the only one to which two scenes were entrusted to each essay, a dramatic and a comedian.",0.0774072646163404,0.6066697239875793,0.993859589099884,0.7801167964935303,0.9165923595428467,0.13133136928081512,0.9170899391174316,0.9922378063201904,0.9637326002120972,0.11336836963891983,0.16752973198890686,0.9208188056945801,0.0022979171480983496,0.9570276737213135,0.9325993657112122,0.9856708645820618,0.9938145875930786,0.9934789538383484,0.4254017472267151,0.7608908414840698
"Among the memories of the Academy I cannot between leaving the greatest: the fortune of having had among the spectators, to one of the essays, Eleonora Duse. I didn't even have the good to see her in the face. [...] I had the meaning of his physical presence only when Enrico Reinach, at the end of the essay, told me radiant to have had the hottest congratulations from her for ""her student"".",0.0774072646163404,0.47541889548301697,0.9895747900009155,0.8940765261650085,0.9526190757751465,0.2747628390789032,0.5493149757385254,0.13400112092494965,0.6202476620674133,0.34773749113082886,0.018898002803325653,0.9760090112686157,0.0056645553559064865,0.6363022923469543,0.3088037073612213,0.973949670791626,0.9956777691841125,0.991365373134613,0.056799739599227905,0.9434879422187805
"His [by Enrico Reinach] teaching of two years had tightened our knowledge, devoted on my and friendly even towards my relatives on his part. So imagine my surprise, when I learned that my parents had not recommended my entry in art. A flame of anger climbed me to the forehead; A betrayal seemed to me. But he, with his old comedian experience, caressing my cheek with his beautiful hand jagged the little finger: ""Dear, the theater, it is better to see it from the armchair"". He already knew me engaged, and it was grateful to him to see me in the care of a house, rather than among the uncertainties and instability of a stage. [...] The family gripped the brakes more and more, forbidden to participate in any act [...] I also offended the possibility of entering Italian cinematography, [...] but you don't even dare to speak to my parents, although I felt attracted to me by This new and prestigious art form. I was looking forward to becoming of age to declare my aspiration. But the moment was also first [...] with the interest [...] of Sabatino Lopez, who then presided over the shows of the Teatro del Popolo in Milan. He convinced with his authority my parents that being stable theater based in the same city I could be an actress not moving away from home.",0.0774072646163404,0.9810999035835266,0.9859938621520996,0.9467511773109436,0.985481858253479,0.9677587747573853,0.9809961915016174,0.9939836263656616,0.9864624738693237,0.9931610226631165,0.898873507976532,0.9768756031990051,0.9578320980072021,0.980546236038208,0.9738178253173828,0.9795964360237122,0.9744980335235596,0.9852180480957031,0.9664920568466187,0.9884223937988281
"Ettore Paladini, director of the company, [...] looked at us with good eyes and tellers [...], and hard but illuminated in the face [...] by a light of intelligent goodness. My soul tempon to his discipline. Discipline of soldier, of just, of in love with his work. [...] Virgilio Talli I understood it immediately: exuberant of mind for his actors, [...] exuberant of love for the theater. His cries and his outbursts were not afraid of me. [...] And it was an unparalleled master for me. The attention to detail, albeit very small, was never in him at the expense of the general idea of ​​work.",0.0774072646163404,0.9857949018478394,0.9931724667549133,0.866123616695404,0.9902424216270447,0.04359661042690277,0.17869681119918823,0.3442802131175995,0.810329258441925,0.13895320892333984,0.08820518851280212,0.9664374589920044,0.021408071741461754,0.9959049224853516,0.039764370769262314,0.9655019044876099,0.27886277437210083,0.9897578954696655,0.9626166224479675,0.05647226423025131
"Sound by Marco Prague as one of the few mature actresses for a place of responsibility and pre -eminence, I was predestined to tie my youth [...] trained by the two major masters of the prose scene in Italy, [...] to the most beautiful and sublime Impro that a very young and disinterested spirit had to give to our country and to us actors with its high and human participation. While the Duse, around the world, blessed this company, here is that Luigi Pirandello, affected by the criticism of Marco Prague, writes to Talli for me. Following Talli's response, here in Milan a Pirandello place with the precise assignment of writing me first actress. Our first understanding took place like this: without being seen there or being spoken of us.",0.0774072646163404,0.6095834374427795,0.9906196594238281,0.8108631372451782,0.9483582377433777,0.25309333205223083,0.5891982913017273,0.9493521451950073,0.97637939453125,0.0769520178437233,0.4873112738132477,0.9628859162330627,0.963343620300293,0.917107343673706,0.9644416570663452,0.8723931908607483,0.9915637373924255,0.9955011606216431,0.33658573031425476,0.9862651824951172
"I arrived in Rome with my mother and immediately ran to the Odescalchi Theater to take my place. The company had already gathered for some time; I [...] I came last. A bald man and with a small pointed beard, in the darkness of the stage, his pale and furrowed face, had jumped up with a portentous agility, in contrast with his appearance, as soon as someone said my name. And a warm and vigorous hand shook mine over and over again, with that cordiality that is only proper to men who know how to give and do good. [...] Curiosity, interest, envy, struggles, had turned on from the beginning; Lotte, I mean, by those who have always been against every noble and disinterested art business in the world of theater. The expectation of my presentation, exacerbated by the delay, was very lively. As with every great enterprise in the first beginning, the first settlement was difficult. [...] It was a triumph. A triumph for Bontempelli, for Luigi Pirandello, for the theater and for me. I cried of consolation and bliss. Never again, afterwards, I had such a full and pure joy.",0.0774072646163404,0.9715519547462463,0.9874175190925598,0.9559455513954163,0.986740231513977,0.9718401432037354,0.9892826080322266,0.9637115001678467,0.9811765551567078,0.9720103740692139,0.9674355983734131,0.9831398725509644,0.976427435874939,0.9897760152816772,0.9817330241203308,0.9850853085517883,0.9838554859161377,0.9893898367881775,0.9853251576423645,0.41664624214172363
"Only, helped by the watchful and constant love of my father, I took the reins of the first company ""Marta Abba"" in 1929, all of young people led and directed by me.  [...] I followed to carry around my greatest interpretations of the Pirandellian repertoire. [...] Wise and expert men of the theater [...] cataloged my repertoire as a cerebral and only artistic (i.e. anti antommerial). And the voice had spread to the public. Cerebral Marta Abba and great only in Pirandellian art. [...] And so the year after a second company of my formation, with a repertoire that was increasingly increasing of new interpretations, among which I like to remember above all that of Madame Legros, by Penelope di Maugham, the good fairy of Molnar, of our companion of Antoine, and of Anna Karenina taken from the novel of Tolstoi and the Grillo of the hearth taken from the novel by Dickens.",0.08282581600360572,0.9778072237968445,0.994952380657196,0.9654067158699036,0.9845025539398193,0.9739740490913391,0.996411144733429,0.9884734749794006,0.9832960963249207,0.3587086498737335,0.524910032749176,0.9915069937705994,0.8744429349899292,0.9964908957481384,0.86910080909729,0.869153618812561,0.9924668669700623,0.9949557185173035,0.2532714307308197,0.09496159851551056
"Returning to the homeland after so many triumphs the most bitter disappointment awaited us: we no longer knew where to go. For debts contracted due to the reconstruction of the Odescalchi Theater that had to be paid by the State and for the delays that occurred in the payment, the theater had to be abandoned to the dealer of Prince Odescalchi. [...] The war began from the day that the will and passion of eleven young people founded a stable theater in Rome. In fact, the Odescalchi theater was also called ""theater of the Eleven"", and they placed Luigi Pirandello in charge; Covered and insidious struggle by a society that has grabbed the whole monopoly of theater in Italy: theaters, repertoires, companies. In the face of this war, I [...] remained to fight next to Luigi Pirandello, then always exposed to all the revenge of the opponents, feeling that the cause for which it was fought was holy, and all in favor of us actors for the dignity of ours profession and for the honor of Italian theater. From the contracts that companies made with the Compagnia del Teatro d'Arte in Rome, directed by Luigi Pirandello, it was demanded that alongside the name of the Maestro it would imagine as with the diction of writing, unique and only, mine; [...] A company that in all the nations of Europe had been welcomed with all the honors of the highest theaters, was condemned to turn almost only in the province [...] the only hope of salvation, South America. She had been promised to American impresario that our company would have been alone starting that year, 1926, for Argentina.",0.08282581600360572,0.9920345544815063,0.9938318729400635,0.9454506039619446,0.9795159697532654,0.989905059337616,0.9961756467819214,0.9755682349205017,0.9874100089073181,0.922685444355011,0.8824792504310608,0.9894428253173828,0.982326328754425,0.9598302841186523,0.9909069538116455,0.9859001040458679,0.9959520101547241,0.9960260987281799,0.9940319657325745,0.031657785177230835
